issue_id,customer_id,issue_date,issue_month,issue_year,issue_type,resolution_time_hrs,resolved,city
22666,16,2023-05-21,May,2023,Slow Internet,63,No,bangalore
22667,493,2023-12-10,December,2023,No Signal,6,Yes,kolkata
22668,56,2022-09-10,September,2022,Call Drop,62,Yes,chennai
22669,357,2024-05-19,May,2024,No Signal,33,Yes,bangalore
22670,114,2022-10-26,October,2022,No Signal,2,Yes,mumbai
22671,489,2024-01-04,January,2024,Slow Internet,41,No,chennai
22672,68,2022-03-01,March,2022,Slow Internet,16,Yes,bangalore
22673,78,2022-12-23,December,2022,Call Drop,59,Yes,kolkata
22674,30,2022-06-06,June,2022,Slow Internet,9,Yes,hyderabad
22675,7,2022-12-08,December,2022,Call Drop,69,Yes,bangalore
22676,396,2024-06-12,June,2024,Call Drop,10,Yes,kolkata
22677,152,2022-07-21,July,2022,Call Drop,7,No,bangalore
22678,487,2024-02-18,February,2024,No Signal,66,Yes,bangalore
22679,363,2022-02-04,February,2022,No Signal,20,No,delhi
22680,22,2024-02-06,February,2024,Slow Internet,63,Yes,hyderabad
22681,431,2023-06-19,June,2023,Slow Internet,4,Yes,chennai
22682,30,2023-04-01,April,2023,Call Drop,28,Yes,hyderabad
22683,444,2022-06-14,June,2022,Call Drop,35,Yes,chennai
22684,167,2022-01-28,January,2022,No Signal,2,Yes,bangalore
22685,148,2023-01-07,January,2023,No Signal,41,Yes,kolkata
22686,410,2024-05-12,May,2024,Call Drop,28,Yes,bangalore
22687,49,2022-11-10,November,2022,Call Drop,1,Yes,chennai
22688,325,2023-07-19,July,2023,Slow Internet,27,Yes,kolkata
22689,488,2022-10-11,October,2022,Call Drop,67,Yes,hyderabad
22690,298,2022-10-25,October,2022,Call Drop,39,Yes,mumbai
22691,262,2023-04-20,April,2023,Call Drop,40,Yes,hyderabad
22692,181,2023-08-20,August,2023,No Signal,28,Yes,hyderabad
22693,290,2022-12-15,December,2022,No Signal,24,Yes,mumbai
22694,122,2023-09-28,September,2023,Slow Internet,51,Yes,hyderabad
22695,124,2023-03-21,March,2023,Slow Internet,56,Yes,kolkata
22696,453,2022-07-26,July,2022,Slow Internet,26,Yes,bangalore
22697,266,2023-02-21,February,2023,Call Drop,52,Yes,chennai
22698,28,2023-03-15,March,2023,Call Drop,6,Yes,delhi
22699,259,2022-06-14,June,2022,No Signal,59,Yes,chennai
22700,77,2023-07-13,July,2023,Call Drop,12,Yes,delhi
22701,432,2023-02-24,February,2023,Call Drop,63,Yes,mumbai
22702,367,2023-01-06,January,2023,No Signal,36,Yes,kolkata
22703,194,2023-10-30,October,2023,Slow Internet,9,Yes,hyderabad
22704,382,2022-09-23,September,2022,Call Drop,67,Yes,delhi
22705,35,2022-10-06,October,2022,No Signal,29,Yes,chennai
22706,436,2023-04-27,April,2023,No Signal,71,Yes,delhi
22707,114,2023-06-01,June,2023,Slow Internet,8,Yes,mumbai
22708,62,2022-03-23,March,2022,No Signal,43,Yes,delhi
22709,52,2022-04-29,April,2022,Slow Internet,35,Yes,chennai
22710,116,2024-02-13,February,2024,Slow Internet,22,Yes,chennai
22711,47,2023-09-29,September,2023,Slow Internet,66,Yes,hyderabad
22712,438,2022-10-30,October,2022,Slow Internet,21,Yes,hyderabad
22713,412,2022-08-03,August,2022,Slow Internet,71,No,hyderabad
22714,101,2022-01-28,January,2022,No Signal,41,Yes,mumbai
22715,279,2024-02-20,February,2024,Call Drop,41,Yes,delhi
22716,107,2023-05-13,May,2023,Slow Internet,49,Yes,chennai
22717,471,2023-06-21,June,2023,Slow Internet,4,Yes,hyderabad
22718,35,2023-06-03,June,2023,Call Drop,65,Yes,chennai
22719,489,2022-07-13,July,2022,Call Drop,10,Yes,chennai
22720,359,2023-08-15,August,2023,Slow Internet,67,Yes,mumbai
22721,375,2023-03-18,March,2023,Call Drop,10,No,mumbai
22722,288,2024-04-13,April,2024,Slow Internet,17,Yes,kolkata
22723,2,2022-02-05,February,2022,No Signal,67,Yes,chennai
22724,239,2022-09-15,September,2022,Call Drop,53,Yes,hyderabad
22725,492,2022-04-23,April,2022,Call Drop,35,Yes,delhi
22726,368,2022-10-21,October,2022,No Signal,4,Yes,kolkata
22727,378,2023-12-15,December,2023,Call Drop,68,Yes,delhi
22728,272,2022-01-14,January,2022,No Signal,11,Yes,chennai
22729,144,2023-10-29,October,2023,Slow Internet,44,Yes,delhi
22730,435,2023-08-20,August,2023,Call Drop,60,Yes,bangalore
22731,451,2022-05-20,May,2022,Call Drop,70,Yes,delhi
22732,92,2023-01-06,January,2023,No Signal,62,Yes,chennai
22733,221,2023-03-03,March,2023,Slow Internet,32,Yes,bangalore
22734,54,2022-04-07,April,2022,Slow Internet,46,No,bangalore
22735,404,2023-11-28,November,2023,No Signal,23,Yes,hyderabad
22736,228,2023-05-03,May,2023,Call Drop,37,Yes,hyderabad
22737,33,2022-12-08,December,2022,Call Drop,58,Yes,kolkata
22738,214,2024-05-19,May,2024,No Signal,43,Yes,chennai
22739,136,2023-05-07,May,2023,No Signal,15,Yes,chennai
22740,248,2023-05-15,May,2023,No Signal,67,Yes,bangalore
22741,495,2023-03-08,March,2023,Call Drop,2,Yes,mumbai
22742,408,2022-07-08,July,2022,No Signal,71,Yes,chennai
22743,53,2022-03-23,March,2022,Slow Internet,5,Yes,mumbai
22744,64,2024-03-22,March,2024,No Signal,53,Yes,bangalore
22745,314,2022-06-29,June,2022,Slow Internet,45,Yes,chennai
22746,374,2024-06-16,June,2024,Slow Internet,41,Yes,mumbai
22747,37,2024-05-10,May,2024,No Signal,63,Yes,kolkata
22748,212,2023-02-19,February,2023,Slow Internet,32,Yes,delhi
22749,12,2022-04-15,April,2022,Call Drop,2,Yes,kolkata
22750,468,2023-01-16,January,2023,No Signal,10,Yes,mumbai
22751,84,2023-12-23,December,2023,Call Drop,43,Yes,delhi
22752,388,2022-11-25,November,2022,Call Drop,43,Yes,chennai
22753,94,2022-09-06,September,2022,Slow Internet,67,Yes,delhi
22754,415,2022-03-13,March,2022,Call Drop,23,Yes,delhi
22755,342,2023-11-04,November,2023,Call Drop,60,Yes,hyderabad
22756,207,2022-05-13,May,2022,No Signal,6,Yes,mumbai
22757,38,2022-08-28,August,2022,No Signal,13,Yes,mumbai
22758,421,2022-03-19,March,2022,Call Drop,21,Yes,chennai
22759,348,2023-07-24,July,2023,Slow Internet,58,Yes,chennai
22760,203,2023-04-06,April,2023,Slow Internet,28,No,mumbai
22761,270,2022-05-05,May,2022,No Signal,70,Yes,delhi
22762,75,2022-01-11,January,2022,No Signal,8,No,mumbai
22763,128,2023-04-13,April,2023,No Signal,58,Yes,bangalore
22764,329,2023-02-11,February,2023,Slow Internet,40,Yes,delhi
22765,152,2022-01-27,January,2022,No Signal,1,Yes,bangalore
22766,10,2022-07-26,July,2022,Call Drop,65,Yes,bangalore
22767,38,2022-08-10,August,2022,Slow Internet,10,Yes,mumbai
22768,427,2022-11-08,November,2022,Call Drop,60,Yes,delhi
22769,105,2023-01-17,January,2023,No Signal,69,Yes,kolkata
22770,165,2024-02-01,February,2024,Slow Internet,20,Yes,mumbai
22771,426,2022-11-11,November,2022,No Signal,62,Yes,mumbai
22772,32,2022-07-27,July,2022,Slow Internet,13,Yes,bangalore
22773,212,2023-09-13,September,2023,No Signal,58,Yes,delhi
22774,14,2022-10-23,October,2022,Slow Internet,37,Yes,mumbai
22775,230,2023-02-06,February,2023,Slow Internet,10,Yes,chennai
22776,132,2023-03-11,March,2023,Slow Internet,3,No,hyderabad
22777,152,2023-07-27,July,2023,Call Drop,34,Yes,bangalore
22778,96,2022-05-02,May,2022,No Signal,34,Yes,hyderabad
22779,10,2024-01-21,January,2024,No Signal,30,Yes,bangalore
22780,374,2022-04-16,April,2022,Slow Internet,37,Yes,mumbai
22781,363,2024-03-01,March,2024,Call Drop,68,Yes,delhi
22782,16,2022-02-05,February,2022,Slow Internet,34,Yes,bangalore
22783,167,2023-07-04,July,2023,No Signal,32,Yes,bangalore
22784,96,2022-03-13,March,2022,No Signal,58,Yes,hyderabad
22785,18,2023-07-22,July,2023,Slow Internet,24,Yes,delhi
22786,409,2022-06-16,June,2022,Slow Internet,9,Yes,kolkata
22787,7,2022-08-09,August,2022,Slow Internet,41,Yes,bangalore
22788,184,2022-03-17,March,2022,No Signal,24,Yes,delhi
22789,382,2023-12-23,December,2023,Slow Internet,25,Yes,delhi
22790,245,2022-07-30,July,2022,Slow Internet,36,Yes,delhi
22791,431,2022-08-16,August,2022,No Signal,8,Yes,chennai
22792,371,2024-01-07,January,2024,Slow Internet,59,Yes,delhi
22793,466,2023-03-29,March,2023,Call Drop,35,Yes,kolkata
22794,367,2024-02-05,February,2024,No Signal,38,Yes,kolkata
22795,82,2023-05-02,May,2023,Slow Internet,32,Yes,chennai
22796,131,2023-10-30,October,2023,Slow Internet,51,Yes,kolkata
22797,129,2023-04-19,April,2023,No Signal,28,Yes,bangalore
22798,289,2024-05-24,May,2024,No Signal,56,Yes,hyderabad
22799,455,2023-10-23,October,2023,Call Drop,8,Yes,delhi
22800,74,2024-04-09,April,2024,Slow Internet,41,Yes,hyderabad
22801,364,2024-03-01,March,2024,Slow Internet,23,Yes,delhi
22802,59,2023-05-05,May,2023,Slow Internet,54,Yes,bangalore
22803,72,2023-01-11,January,2023,No Signal,23,Yes,kolkata
22804,160,2022-08-19,August,2022,No Signal,32,No,hyderabad
22805,87,2023-12-03,December,2023,No Signal,10,Yes,hyderabad
22806,401,2022-08-13,August,2022,Slow Internet,35,Yes,chennai
22807,462,2023-04-20,April,2023,Slow Internet,63,Yes,hyderabad
22808,17,2023-07-31,July,2023,No Signal,67,Yes,bangalore
22809,89,2023-09-12,September,2023,Call Drop,36,Yes,delhi
22810,149,2022-03-21,March,2022,Slow Internet,49,Yes,chennai
22811,311,2023-10-07,October,2023,Call Drop,46,Yes,chennai
22812,6,2023-11-17,November,2023,No Signal,27,Yes,bangalore
22813,84,2023-07-30,July,2023,Slow Internet,31,No,delhi
22814,433,2022-07-29,July,2022,Call Drop,34,Yes,chennai
22815,84,2022-10-24,October,2022,Slow Internet,59,No,delhi
22816,250,2023-09-02,September,2023,Call Drop,54,Yes,mumbai
22817,154,2022-06-21,June,2022,Slow Internet,66,Yes,chennai
22818,416,2022-03-30,March,2022,Call Drop,30,Yes,bangalore
22819,72,2024-05-23,May,2024,Call Drop,23,No,kolkata
22820,109,2022-08-14,August,2022,No Signal,9,No,mumbai
22821,112,2022-05-23,May,2022,No Signal,55,Yes,chennai
22822,172,2023-12-09,December,2023,Call Drop,1,Yes,chennai
22823,187,2023-11-22,November,2023,Slow Internet,56,No,chennai
22824,285,2022-02-23,February,2022,Call Drop,39,Yes,hyderabad
22825,273,2022-07-15,July,2022,Slow Internet,18,Yes,kolkata
22826,18,2023-12-30,December,2023,Slow Internet,42,Yes,delhi
22827,168,2023-05-04,May,2023,Slow Internet,65,Yes,delhi
22828,319,2024-04-24,April,2024,Slow Internet,33,Yes,chennai
22829,82,2022-10-25,October,2022,No Signal,30,Yes,chennai
22830,75,2023-03-06,March,2023,Call Drop,5,Yes,mumbai
22831,429,2023-06-21,June,2023,Slow Internet,50,Yes,hyderabad
22832,460,2023-08-02,August,2023,No Signal,65,Yes,hyderabad
22833,335,2023-11-06,November,2023,Slow Internet,10,Yes,kolkata
22834,346,2023-05-15,May,2023,Slow Internet,60,Yes,chennai
22835,249,2023-09-16,September,2023,No Signal,27,No,bangalore
22836,131,2024-04-20,April,2024,No Signal,28,Yes,kolkata
22837,387,2022-07-25,July,2022,Slow Internet,45,Yes,bangalore
22838,422,2024-05-29,May,2024,Call Drop,52,Yes,hyderabad
22839,355,2022-05-17,May,2022,No Signal,66,Yes,bangalore
22840,201,2023-02-12,February,2023,Call Drop,62,Yes,bangalore
22841,363,2022-10-06,October,2022,Slow Internet,60,Yes,delhi
22842,296,2023-03-21,March,2023,Slow Internet,40,Yes,hyderabad
22843,68,2023-11-08,November,2023,Slow Internet,15,Yes,bangalore
22844,438,2022-09-28,September,2022,Slow Internet,7,Yes,hyderabad
22845,20,2023-03-17,March,2023,Slow Internet,39,Yes,hyderabad
22846,271,2022-08-16,August,2022,Slow Internet,51,Yes,kolkata
22847,93,2022-05-07,May,2022,Call Drop,7,Yes,bangalore
22848,133,2022-09-27,September,2022,No Signal,12,Yes,kolkata
22849,295,2024-03-30,March,2024,Slow Internet,14,Yes,delhi
22850,296,2024-01-30,January,2024,No Signal,34,Yes,hyderabad
22851,135,2024-05-01,May,2024,Call Drop,39,Yes,chennai
22852,456,2023-05-02,May,2023,Slow Internet,64,Yes,kolkata
22853,352,2023-07-02,July,2023,Slow Internet,12,Yes,bangalore
22854,356,2022-06-04,June,2022,No Signal,34,Yes,bangalore
22855,33,2023-10-19,October,2023,No Signal,27,Yes,kolkata
22856,374,2024-02-11,February,2024,No Signal,22,Yes,mumbai
22857,293,2024-06-17,June,2024,Slow Internet,18,Yes,chennai
22858,32,2022-01-19,January,2022,No Signal,46,Yes,bangalore
22859,43,2023-03-01,March,2023,No Signal,44,Yes,hyderabad
22860,447,2022-02-27,February,2022,Call Drop,18,Yes,delhi
22861,292,2023-02-27,February,2023,Slow Internet,37,Yes,delhi
22862,354,2024-02-14,February,2024,Slow Internet,7,Yes,kolkata
22863,305,2023-07-02,July,2023,Slow Internet,68,Yes,chennai
22864,281,2023-12-24,December,2023,No Signal,60,Yes,kolkata
22865,108,2024-04-23,April,2024,Call Drop,48,Yes,delhi
22866,96,2023-10-22,October,2023,No Signal,51,No,hyderabad
22867,66,2022-04-12,April,2022,Slow Internet,52,Yes,hyderabad
22868,9,2022-03-17,March,2022,No Signal,52,Yes,bangalore
22869,230,2023-08-03,August,2023,Slow Internet,54,Yes,chennai
22870,221,2022-03-07,March,2022,No Signal,41,Yes,bangalore
22871,358,2024-03-25,March,2024,No Signal,42,Yes,mumbai
22872,402,2024-01-04,January,2024,Slow Internet,22,Yes,bangalore
22873,278,2022-05-31,May,2022,No Signal,39,Yes,hyderabad
22874,99,2024-02-25,February,2024,Slow Internet,23,Yes,hyderabad
22875,271,2023-03-13,March,2023,No Signal,48,Yes,kolkata
22876,263,2024-02-29,February,2024,No Signal,33,Yes,chennai
22877,397,2022-03-09,March,2022,No Signal,41,Yes,bangalore
22878,362,2022-08-23,August,2022,Slow Internet,30,No,delhi
22879,164,2023-12-16,December,2023,No Signal,47,Yes,chennai
22880,16,2024-01-15,January,2024,No Signal,57,Yes,bangalore
22881,169,2023-11-06,November,2023,Call Drop,57,Yes,chennai
22882,21,2022-04-08,April,2022,Call Drop,62,Yes,hyderabad
22883,28,2022-01-09,January,2022,Slow Internet,57,Yes,delhi
22884,330,2023-05-19,May,2023,Slow Internet,68,Yes,mumbai
22885,83,2024-01-31,January,2024,Slow Internet,25,Yes,bangalore
22886,273,2023-05-05,May,2023,Slow Internet,40,Yes,kolkata
22887,321,2023-03-03,March,2023,No Signal,17,Yes,hyderabad
22888,397,2022-08-15,August,2022,No Signal,48,Yes,bangalore
22889,36,2024-01-23,January,2024,Slow Internet,39,Yes,chennai
22890,495,2023-08-10,August,2023,Slow Internet,15,Yes,mumbai
22891,314,2022-01-17,January,2022,Call Drop,17,Yes,chennai
22892,490,2023-07-17,July,2023,Slow Internet,35,Yes,chennai
22893,276,2022-08-16,August,2022,Call Drop,33,Yes,hyderabad
22894,233,2023-12-07,December,2023,Slow Internet,18,Yes,mumbai
22895,104,2024-03-02,March,2024,Slow Internet,30,Yes,kolkata
22896,436,2022-08-26,August,2022,No Signal,37,Yes,delhi
22897,6,2023-01-16,January,2023,Slow Internet,7,Yes,bangalore
22898,23,2024-02-22,February,2024,Call Drop,28,Yes,kolkata
22899,170,2023-01-22,January,2023,No Signal,18,Yes,delhi
22900,152,2023-10-31,October,2023,Call Drop,47,Yes,bangalore
22901,244,2022-09-11,September,2022,Slow Internet,23,No,bangalore
22902,241,2022-11-04,November,2022,No Signal,20,Yes,mumbai
22903,261,2024-04-01,April,2024,Call Drop,31,Yes,mumbai
22904,416,2022-11-10,November,2022,Slow Internet,14,Yes,bangalore
22905,46,2022-10-28,October,2022,Call Drop,23,Yes,delhi
22906,273,2022-04-28,April,2022,Slow Internet,2,Yes,kolkata
22907,75,2024-04-24,April,2024,Call Drop,29,Yes,mumbai
22908,283,2022-02-19,February,2022,Slow Internet,50,Yes,hyderabad
22909,196,2024-02-29,February,2024,Call Drop,59,No,kolkata
22910,23,2023-07-18,July,2023,No Signal,33,No,kolkata
22911,87,2022-06-30,June,2022,Slow Internet,48,Yes,hyderabad
22912,369,2023-06-27,June,2023,Slow Internet,44,Yes,hyderabad
22913,121,2022-11-23,November,2022,Call Drop,12,Yes,chennai
22914,418,2023-05-18,May,2023,Slow Internet,42,Yes,mumbai
22915,149,2023-05-11,May,2023,No Signal,35,Yes,chennai
22916,150,2022-09-03,September,2022,Call Drop,41,Yes,bangalore
22917,65,2023-08-25,August,2023,Call Drop,55,No,delhi
22918,160,2023-06-27,June,2023,Call Drop,13,Yes,hyderabad
22919,446,2022-04-12,April,2022,No Signal,39,Yes,kolkata
22920,284,2022-08-18,August,2022,No Signal,66,Yes,chennai
22921,82,2023-01-23,January,2023,Slow Internet,35,Yes,chennai
22922,7,2023-09-01,September,2023,Call Drop,33,Yes,bangalore
22923,182,2023-08-02,August,2023,No Signal,36,Yes,bangalore
22924,358,2023-12-05,December,2023,Slow Internet,13,Yes,mumbai
22925,454,2022-07-30,July,2022,No Signal,56,Yes,chennai
22926,14,2023-10-11,October,2023,No Signal,46,Yes,mumbai
22927,478,2023-03-06,March,2023,No Signal,46,Yes,chennai
22928,183,2022-12-05,December,2022,Slow Internet,44,Yes,hyderabad
22929,314,2022-07-03,July,2022,No Signal,46,Yes,chennai
22930,44,2022-02-25,February,2022,No Signal,69,Yes,mumbai
22931,174,2024-02-01,February,2024,No Signal,31,Yes,mumbai
22932,14,2022-10-09,October,2022,Call Drop,24,Yes,mumbai
22933,300,2023-07-26,July,2023,No Signal,32,Yes,mumbai
22934,425,2022-05-08,May,2022,Call Drop,67,Yes,hyderabad
22935,73,2023-12-18,December,2023,No Signal,16,Yes,kolkata
22936,223,2023-12-27,December,2023,Call Drop,57,Yes,bangalore
22937,2,2023-10-01,October,2023,No Signal,24,Yes,chennai
22938,210,2023-05-23,May,2023,Call Drop,34,Yes,kolkata
22939,261,2023-08-07,August,2023,Call Drop,52,Yes,mumbai
22940,90,2022-08-04,August,2022,Call Drop,48,Yes,mumbai
22941,343,2022-03-31,March,2022,No Signal,53,Yes,delhi
22942,396,2022-11-10,November,2022,Slow Internet,55,Yes,kolkata
22943,334,2022-08-21,August,2022,Call Drop,38,Yes,chennai
22944,252,2024-01-15,January,2024,Call Drop,2,No,hyderabad
22945,383,2023-07-29,July,2023,Call Drop,69,Yes,kolkata
22946,333,2024-06-06,June,2024,Call Drop,53,Yes,bangalore
22947,355,2022-09-04,September,2022,Call Drop,50,No,bangalore
22948,47,2023-03-18,March,2023,Slow Internet,29,Yes,hyderabad
22949,335,2024-06-17,June,2024,No Signal,55,Yes,kolkata
22950,163,2022-05-15,May,2022,Slow Internet,61,Yes,hyderabad
22951,116,2024-05-31,May,2024,No Signal,50,Yes,chennai
22952,403,2022-01-02,January,2022,Slow Internet,16,Yes,delhi
22953,79,2022-06-10,June,2022,No Signal,70,Yes,delhi
22954,447,2022-05-20,May,2022,Call Drop,44,Yes,delhi
22955,371,2022-10-31,October,2022,No Signal,16,Yes,delhi
22956,8,2023-04-05,April,2023,No Signal,28,Yes,mumbai
22957,23,2024-03-31,March,2024,Call Drop,57,Yes,kolkata
22958,269,2023-12-15,December,2023,Call Drop,26,No,chennai
22959,279,2022-05-05,May,2022,No Signal,11,Yes,delhi
22960,31,2024-06-03,June,2024,No Signal,1,Yes,chennai
22961,414,2022-12-13,December,2022,Call Drop,69,Yes,delhi
22962,170,2023-08-17,August,2023,Slow Internet,43,Yes,delhi
22963,130,2022-11-20,November,2022,Call Drop,46,Yes,kolkata
22964,395,2023-02-11,February,2023,No Signal,36,Yes,delhi
22965,409,2023-04-14,April,2023,No Signal,66,Yes,kolkata
22966,157,2022-06-13,June,2022,No Signal,57,No,chennai
22967,22,2024-05-11,May,2024,Call Drop,6,Yes,hyderabad
22968,126,2022-08-28,August,2022,Call Drop,62,Yes,chennai
22969,403,2022-08-01,August,2022,Slow Internet,27,Yes,delhi
22970,457,2022-05-29,May,2022,No Signal,26,Yes,delhi
22971,169,2023-08-07,August,2023,No Signal,13,Yes,chennai
22972,166,2022-04-13,April,2022,Call Drop,18,Yes,delhi
22973,157,2022-07-02,July,2022,No Signal,38,Yes,chennai
22974,330,2023-05-20,May,2023,Slow Internet,6,Yes,mumbai
22975,22,2023-11-27,November,2023,Call Drop,28,Yes,hyderabad
22976,472,2023-06-09,June,2023,No Signal,5,Yes,bangalore
22977,264,2023-01-15,January,2023,Call Drop,59,Yes,bangalore
22978,303,2024-01-14,January,2024,Call Drop,45,Yes,bangalore
22979,390,2023-10-24,October,2023,Slow Internet,53,No,bangalore
22980,263,2024-02-14,February,2024,Call Drop,2,No,chennai
22981,212,2022-01-24,January,2022,No Signal,49,No,delhi
22982,465,2023-12-02,December,2023,Slow Internet,63,Yes,bangalore
22983,164,2022-05-13,May,2022,Call Drop,70,Yes,chennai
22984,136,2022-02-19,February,2022,No Signal,58,No,chennai
22985,252,2023-11-26,November,2023,Call Drop,4,No,hyderabad
22986,205,2022-01-26,January,2022,Call Drop,30,Yes,hyderabad
22987,344,2023-10-12,October,2023,Slow Internet,57,Yes,kolkata
22988,302,2022-01-11,January,2022,Slow Internet,47,Yes,kolkata
22989,242,2024-03-18,March,2024,Slow Internet,18,No,hyderabad
22990,320,2022-04-12,April,2022,Slow Internet,44,Yes,hyderabad
22991,415,2022-01-11,January,2022,No Signal,52,Yes,delhi
22992,279,2022-04-22,April,2022,Call Drop,49,Yes,delhi
22993,61,2023-08-29,August,2023,Slow Internet,30,Yes,hyderabad
22994,465,2024-02-11,February,2024,No Signal,52,Yes,bangalore
22995,306,2024-02-09,February,2024,Slow Internet,37,Yes,bangalore
22996,302,2022-06-16,June,2022,Call Drop,63,Yes,kolkata
22997,472,2023-12-22,December,2023,Slow Internet,12,Yes,bangalore
22998,299,2023-02-11,February,2023,Call Drop,17,Yes,bangalore
22999,394,2022-02-14,February,2022,Call Drop,34,Yes,delhi
23000,95,2024-04-21,April,2024,No Signal,28,Yes,mumbai
