usage_id,customer_id,usage_date,usage_month,usage_year,data_used_gb,call_minutes,network_type,usage_category,heavy_usage_flag
15431,179,2023-04-30,April,2023,1.44,286,5G,Normal Usage,Normal User
15432,85,2022-02-25,February,2022,4.85,181,4G,Normal Usage,Normal User
15433,451,2022-08-11,August,2022,0.46,96,4G,Normal Usage,Normal User
15434,45,2023-09-24,September,2023,0.77,50,4G,Normal Usage,Normal User
15435,136,2022-06-28,June,2022,1.47,33,4G,Normal Usage,Normal User
15436,343,2024-03-10,March,2024,3.11,20,4G,Normal Usage,Normal User
15437,16,2023-03-10,March,2023,1.18,183,4G,Normal Usage,Normal User
15438,333,2023-03-26,March,2023,6.57,292,5G,High Usage,Heavy User
15439,195,2024-03-03,March,2024,0.25,63,5G,Normal Usage,Normal User
15440,496,2024-06-02,June,2024,1.16,123,4G,Normal Usage,Normal User
15441,9,2023-05-07,May,2023,3.09,100,4G,Normal Usage,Normal User
15442,316,2022-07-08,July,2022,0.64,118,4G,Normal Usage,Normal User
15443,334,2023-08-01,August,2023,2.67,77,4G,Normal Usage,Normal User
15444,333,2024-03-20,March,2024,0.45,180,4G,Normal Usage,Normal User
15445,327,2023-02-24,February,2023,0.14,198,5G,Normal Usage,Normal User
15446,15,2022-09-06,September,2022,0.32,189,5G,Normal Usage,Normal User
15447,327,2023-08-11,August,2023,6.65,102,4G,High Usage,Heavy User
15448,102,2023-10-11,October,2023,2.01,274,4G,Normal Usage,Normal User
15449,226,2022-06-13,June,2022,3.98,129,4G,Normal Usage,Normal User
15450,425,2024-01-15,January,2024,1.01,240,4G,Normal Usage,Normal User
15451,278,2022-09-12,September,2022,2.25,133,4G,Normal Usage,Normal User
15452,408,2023-04-21,April,2023,1.71,156,4G,Normal Usage,Normal User
15453,113,2024-03-16,March,2024,7.28,157,4G,High Usage,Heavy User
15454,485,2023-02-21,February,2023,3.44,189,4G,Normal Usage,Normal User
15455,428,2022-06-19,June,2022,3.28,99,4G,Normal Usage,Normal User
15456,1,2022-11-13,November,2022,0.12,51,5G,Normal Usage,Normal User
15457,266,2022-06-23,June,2022,1.99,48,4G,Normal Usage,Normal User
15458,491,2023-04-15,April,2023,1.57,99,4G,Normal Usage,Normal User
15459,208,2022-12-11,December,2022,6.57,250,4G,High Usage,Heavy User
15460,110,2023-03-21,March,2023,0.74,53,4G,Normal Usage,Normal User
15461,200,2022-01-18,January,2022,0.79,136,5G,Normal Usage,Normal User
15462,440,2022-03-11,March,2022,1.32,161,4G,Normal Usage,Normal User
15463,369,2022-12-04,December,2022,0.7,291,5G,Normal Usage,Normal User
15464,473,2023-09-20,September,2023,0.35,80,4G,Normal Usage,Normal User
15465,306,2023-08-15,August,2023,4.87,219,4G,Normal Usage,Normal User
15466,12,2023-06-11,June,2023,2.04,84,4G,Normal Usage,Normal User
15467,345,2023-11-19,November,2023,4.94,82,4G,Normal Usage,Normal User
15468,465,2023-04-01,April,2023,4.45,66,4G,Normal Usage,Normal User
15469,188,2022-09-26,September,2022,0.83,233,5G,Normal Usage,Normal User
15470,154,2023-09-23,September,2023,1.98,197,4G,Normal Usage,Normal User
15471,494,2024-03-21,March,2024,0.22,258,4G,Normal Usage,Normal User
15472,368,2022-07-07,July,2022,6.17,176,4G,High Usage,Heavy User
15473,334,2023-07-23,July,2023,1.29,297,4G,Normal Usage,Normal User
15474,425,2023-12-12,December,2023,1.25,279,4G,Normal Usage,Normal User
15475,420,2023-06-13,June,2023,0.9,299,4G,Normal Usage,Normal User
15476,377,2023-03-10,March,2023,1.54,128,4G,Normal Usage,Normal User
15477,279,2022-10-15,October,2022,0.73,179,4G,Normal Usage,Normal User
15478,171,2023-07-21,July,2023,1.17,291,5G,Normal Usage,Normal User
15479,134,2023-05-14,May,2023,4.02,206,5G,Normal Usage,Normal User
15480,495,2023-03-17,March,2023,4.49,293,4G,Normal Usage,Normal User
15481,453,2024-02-20,February,2024,0.91,174,5G,Normal Usage,Normal User
15482,427,2022-10-30,October,2022,1.58,28,5G,Normal Usage,Normal User
15483,25,2022-03-28,March,2022,5.18,178,4G,Normal Usage,Normal User
15484,18,2024-04-09,April,2024,0.14,40,4G,Normal Usage,Normal User
15485,190,2023-03-14,March,2023,5.5,191,4G,Normal Usage,Normal User
15486,141,2023-06-25,June,2023,0.62,236,4G,Normal Usage,Normal User
15487,43,2022-01-22,January,2022,2.84,224,5G,Normal Usage,Normal User
15488,334,2024-04-12,April,2024,2.18,113,5G,Normal Usage,Normal User
15489,284,2024-03-07,March,2024,2.01,277,5G,Normal Usage,Normal User
15490,146,2023-07-14,July,2023,4.9,16,4G,Normal Usage,Normal User
15491,315,2023-06-01,June,2023,0.27,85,4G,Normal Usage,Normal User
15492,444,2024-02-01,February,2024,1.07,180,4G,Normal Usage,Normal User
15493,319,2023-11-06,November,2023,1.93,144,4G,Normal Usage,Normal User
15494,441,2023-05-18,May,2023,4.17,224,4G,Normal Usage,Normal User
15495,92,2023-12-15,December,2023,0.61,53,4G,Normal Usage,Normal User
15496,179,2023-04-12,April,2023,4.06,67,4G,Normal Usage,Normal User
15497,56,2022-04-11,April,2022,1.28,106,4G,Normal Usage,Normal User
15498,155,2023-08-06,August,2023,0.52,76,5G,Normal Usage,Normal User
15499,160,2023-11-06,November,2023,3.56,26,4G,Normal Usage,Normal User
15500,111,2023-11-16,November,2023,0.24,154,5G,Normal Usage,Normal User
15501,137,2022-05-21,May,2022,1.81,71,5G,Normal Usage,Normal User
15502,232,2022-05-18,May,2022,0.17,179,5G,Normal Usage,Normal User
15503,480,2023-08-01,August,2023,1.1,46,5G,Normal Usage,Normal User
15504,468,2023-12-11,December,2023,2.3,241,4G,Normal Usage,Normal User
15505,220,2024-04-19,April,2024,2.03,276,4G,Normal Usage,Normal User
15506,481,2022-08-16,August,2022,1.3,104,5G,Normal Usage,Normal User
15507,68,2022-10-08,October,2022,1.4,94,5G,Normal Usage,Normal User
15508,302,2023-11-15,November,2023,0.64,218,4G,Normal Usage,Normal User
15509,249,2024-04-07,April,2024,1.52,169,5G,Normal Usage,Normal User
15510,482,2023-03-07,March,2023,7.66,282,4G,High Usage,Heavy User
15511,496,2022-02-09,February,2022,4.75,127,4G,Normal Usage,Normal User
15512,323,2023-06-03,June,2023,0.39,199,4G,Normal Usage,Normal User
15513,410,2023-11-17,November,2023,0.08,34,4G,Normal Usage,Normal User
15514,392,2023-10-25,October,2023,6.78,143,4G,High Usage,Heavy User
15515,6,2022-07-30,July,2022,1.87,291,4G,Normal Usage,Normal User
15516,464,2022-10-29,October,2022,1.93,65,4G,Normal Usage,Normal User
15517,280,2022-03-27,March,2022,3.79,218,5G,Normal Usage,Normal User
15518,432,2023-02-01,February,2023,0.94,55,4G,Normal Usage,Normal User
15519,487,2022-09-10,September,2022,1.64,144,4G,Normal Usage,Normal User
15520,94,2023-06-17,June,2023,8.66,212,4G,High Usage,Heavy User
15521,429,2024-02-08,February,2024,2.79,93,4G,Normal Usage,Normal User
15522,269,2024-06-09,June,2024,0.42,105,4G,Normal Usage,Normal User
15523,197,2023-01-16,January,2023,0.36,83,4G,Normal Usage,Normal User
15524,25,2023-03-20,March,2023,0.57,135,5G,Normal Usage,Normal User
15525,148,2022-02-02,February,2022,3.64,145,4G,Normal Usage,Normal User
15526,118,2022-09-17,September,2022,0.88,248,4G,Normal Usage,Normal User
15527,338,2022-08-22,August,2022,0.05,17,5G,Normal Usage,Normal User
15528,367,2023-05-30,May,2023,7.21,124,5G,High Usage,Heavy User
15529,338,2024-05-08,May,2024,0.46,1,4G,Normal Usage,Normal User
15530,66,2022-11-04,November,2022,0.02,199,4G,Normal Usage,Normal User
15531,458,2024-01-09,January,2024,0.68,137,4G,Normal Usage,Normal User
15532,301,2024-03-06,March,2024,0.67,202,4G,Normal Usage,Normal User
15533,370,2022-03-11,March,2022,1.37,281,4G,Normal Usage,Normal User
15534,175,2023-03-30,March,2023,6.33,29,5G,High Usage,Heavy User
15535,319,2023-03-15,March,2023,5.28,55,4G,Normal Usage,Normal User
15536,76,2024-04-04,April,2024,1.53,118,4G,Normal Usage,Normal User
15537,495,2022-12-30,December,2022,1.32,131,4G,Normal Usage,Normal User
15538,461,2024-02-05,February,2024,2.02,230,5G,Normal Usage,Normal User
15539,114,2023-04-26,April,2023,0.7,151,4G,Normal Usage,Normal User
15540,111,2022-05-24,May,2022,0.13,20,4G,Normal Usage,Normal User
15541,249,2022-01-24,January,2022,7.0,67,4G,High Usage,Heavy User
15542,439,2023-03-01,March,2023,0.52,125,4G,Normal Usage,Normal User
15543,203,2024-01-16,January,2024,0.55,42,5G,Normal Usage,Normal User
15544,147,2024-04-24,April,2024,1.6,181,4G,Normal Usage,Normal User
15545,35,2022-06-24,June,2022,1.69,99,4G,Normal Usage,Normal User
15546,487,2024-04-23,April,2024,0.05,239,4G,Normal Usage,Normal User
15547,309,2022-11-21,November,2022,0.4,199,5G,Normal Usage,Normal User
15548,26,2024-05-18,May,2024,1.19,115,4G,Normal Usage,Normal User
15549,238,2023-11-02,November,2023,2.88,114,5G,Normal Usage,Normal User
15550,14,2024-05-09,May,2024,0.65,141,4G,Normal Usage,Normal User
15551,374,2022-12-14,December,2022,1.37,118,4G,Normal Usage,Normal User
15552,45,2024-03-08,March,2024,2.04,92,4G,Normal Usage,Normal User
15553,428,2022-01-18,January,2022,5.49,8,4G,Normal Usage,Normal User
15554,216,2022-02-13,February,2022,0.99,72,5G,Normal Usage,Normal User
15555,233,2022-06-04,June,2022,0.36,25,5G,Normal Usage,Normal User
15556,193,2024-05-16,May,2024,1.68,238,4G,Normal Usage,Normal User
15557,51,2023-01-12,January,2023,3.43,144,4G,Normal Usage,Normal User
15558,427,2024-01-13,January,2024,0.29,67,4G,Normal Usage,Normal User
15559,375,2024-06-01,June,2024,1.38,187,5G,Normal Usage,Normal User
15560,214,2024-04-07,April,2024,0.04,130,4G,Normal Usage,Normal User
15561,151,2023-02-06,February,2023,0.09,220,4G,Normal Usage,Normal User
15562,440,2022-08-13,August,2022,1.65,280,4G,Normal Usage,Normal User
15563,275,2022-08-05,August,2022,0.89,276,4G,Normal Usage,Normal User
15564,338,2023-07-22,July,2023,4.66,139,5G,Normal Usage,Normal User
15565,76,2022-01-31,January,2022,2.3,53,5G,Normal Usage,Normal User
15566,439,2024-05-18,May,2024,1.51,0,4G,Normal Usage,Normal User
15567,220,2022-02-28,February,2022,1.31,127,4G,Normal Usage,Normal User
15568,348,2024-06-10,June,2024,1.72,0,4G,Normal Usage,Normal User
15569,444,2024-06-16,June,2024,0.1,172,5G,Normal Usage,Normal User
15570,187,2022-12-19,December,2022,5.58,265,4G,Normal Usage,Normal User
15571,289,2023-03-21,March,2023,15.95,295,4G,High Usage,Heavy User
15572,403,2022-08-23,August,2022,0.5,255,4G,Normal Usage,Normal User
15573,28,2022-04-17,April,2022,0.32,173,4G,Normal Usage,Normal User
15574,379,2022-07-10,July,2022,0.39,44,4G,Normal Usage,Normal User
15575,180,2023-06-14,June,2023,2.7,140,4G,Normal Usage,Normal User
15576,253,2024-01-08,January,2024,2.71,26,5G,Normal Usage,Normal User
15577,126,2023-11-10,November,2023,4.71,232,4G,Normal Usage,Normal User
15578,177,2023-08-06,August,2023,3.48,208,4G,Normal Usage,Normal User
15579,37,2024-05-23,May,2024,1.49,49,4G,Normal Usage,Normal User
15580,410,2023-07-20,July,2023,2.37,60,4G,Normal Usage,Normal User
15581,99,2022-09-02,September,2022,2.91,242,4G,Normal Usage,Normal User
15582,98,2024-05-11,May,2024,1.8,268,4G,Normal Usage,Normal User
15583,127,2022-03-17,March,2022,1.61,139,4G,Normal Usage,Normal User
15584,483,2023-07-01,July,2023,2.59,156,4G,Normal Usage,Normal User
15585,168,2022-09-24,September,2022,2.04,84,4G,Normal Usage,Normal User
15586,80,2022-11-13,November,2022,2.58,83,4G,Normal Usage,Normal User
15587,294,2024-03-22,March,2024,2.37,275,5G,Normal Usage,Normal User
15588,333,2022-05-01,May,2022,3.18,30,4G,Normal Usage,Normal User
15589,126,2024-04-15,April,2024,2.57,7,4G,Normal Usage,Normal User
15590,343,2022-01-25,January,2022,1.83,279,4G,Normal Usage,Normal User
15591,310,2023-03-08,March,2023,2.86,202,4G,Normal Usage,Normal User
15592,150,2022-06-09,June,2022,1.49,32,5G,Normal Usage,Normal User
15593,16,2023-08-19,August,2023,0.69,297,4G,Normal Usage,Normal User
15594,28,2022-04-24,April,2022,0.0,142,5G,Normal Usage,Normal User
15595,496,2024-01-05,January,2024,2.05,36,4G,Normal Usage,Normal User
15596,419,2024-06-18,June,2024,2.23,146,5G,Normal Usage,Normal User
15597,444,2023-05-17,May,2023,8.94,227,5G,High Usage,Heavy User
15598,173,2022-06-15,June,2022,1.12,33,4G,Normal Usage,Normal User
15599,46,2023-12-04,December,2023,1.25,236,5G,Normal Usage,Normal User
15600,328,2022-06-24,June,2022,0.56,211,4G,Normal Usage,Normal User
15601,236,2022-01-01,January,2022,0.18,139,5G,Normal Usage,Normal User
15602,439,2024-06-17,June,2024,3.7,189,5G,Normal Usage,Normal User
15603,214,2024-01-11,January,2024,0.72,95,5G,Normal Usage,Normal User
15604,85,2022-03-27,March,2022,2.35,193,4G,Normal Usage,Normal User
15605,282,2023-07-28,July,2023,2.91,295,5G,Normal Usage,Normal User
15606,232,2022-11-16,November,2022,1.59,151,4G,Normal Usage,Normal User
15607,85,2023-02-05,February,2023,5.23,222,4G,Normal Usage,Normal User
15608,409,2023-01-17,January,2023,1.47,195,4G,Normal Usage,Normal User
15609,489,2023-12-19,December,2023,0.84,87,5G,Normal Usage,Normal User
15610,65,2023-09-09,September,2023,5.66,298,4G,Normal Usage,Normal User
15611,134,2022-11-14,November,2022,4.94,16,4G,Normal Usage,Normal User
15612,151,2024-03-13,March,2024,0.45,210,4G,Normal Usage,Normal User
15613,115,2022-09-07,September,2022,0.07,231,4G,Normal Usage,Normal User
15614,64,2023-06-09,June,2023,0.24,182,5G,Normal Usage,Normal User
15615,343,2023-11-06,November,2023,0.84,161,5G,Normal Usage,Normal User
15616,427,2023-07-09,July,2023,8.96,69,4G,High Usage,Heavy User
15617,363,2024-06-16,June,2024,2.04,59,4G,Normal Usage,Normal User
15618,407,2023-09-15,September,2023,1.17,178,4G,Normal Usage,Normal User
15619,352,2023-12-18,December,2023,5.49,76,4G,Normal Usage,Normal User
15620,158,2024-06-14,June,2024,1.51,34,4G,Normal Usage,Normal User
15621,77,2022-09-13,September,2022,0.95,15,4G,Normal Usage,Normal User
15622,491,2022-11-03,November,2022,7.08,293,4G,High Usage,Heavy User
15623,146,2022-05-24,May,2022,4.73,170,4G,Normal Usage,Normal User
15624,343,2023-10-20,October,2023,4.64,31,4G,Normal Usage,Normal User
15625,463,2023-01-26,January,2023,1.8,262,4G,Normal Usage,Normal User
15626,225,2024-03-23,March,2024,3.89,214,4G,Normal Usage,Normal User
15627,405,2023-11-07,November,2023,0.49,45,4G,Normal Usage,Normal User
15628,313,2022-06-18,June,2022,2.13,188,5G,Normal Usage,Normal User
15629,103,2022-10-25,October,2022,10.31,273,4G,High Usage,Heavy User
15630,407,2022-08-21,August,2022,0.86,70,4G,Normal Usage,Normal User
15631,347,2022-09-28,September,2022,3.95,295,4G,Normal Usage,Normal User
15632,301,2022-03-01,March,2022,1.69,87,5G,Normal Usage,Normal User
15633,428,2022-10-23,October,2022,0.1,260,5G,Normal Usage,Normal User
15634,466,2023-04-12,April,2023,3.6,181,5G,Normal Usage,Normal User
15635,88,2022-08-23,August,2022,0.46,21,4G,Normal Usage,Normal User
15636,371,2023-11-08,November,2023,2.5,73,4G,Normal Usage,Normal User
15637,303,2023-12-07,December,2023,0.22,89,5G,Normal Usage,Normal User
15638,168,2022-08-22,August,2022,7.34,165,4G,High Usage,Heavy User
15639,435,2023-01-03,January,2023,0.86,233,5G,Normal Usage,Normal User
15640,170,2023-11-26,November,2023,0.64,128,4G,Normal Usage,Normal User
15641,135,2024-04-24,April,2024,0.35,291,4G,Normal Usage,Normal User
15642,50,2022-08-20,August,2022,7.3,94,5G,High Usage,Heavy User
15643,432,2024-05-22,May,2024,3.11,27,4G,Normal Usage,Normal User
15644,340,2023-05-06,May,2023,3.38,34,4G,Normal Usage,Normal User
15645,347,2023-09-11,September,2023,1.73,230,4G,Normal Usage,Normal User
15646,134,2023-05-18,May,2023,1.61,124,5G,Normal Usage,Normal User
15647,347,2024-06-08,June,2024,0.29,78,4G,Normal Usage,Normal User
15648,137,2024-01-05,January,2024,2.05,60,4G,Normal Usage,Normal User
15649,245,2023-08-15,August,2023,0.71,216,4G,Normal Usage,Normal User
15650,109,2024-01-16,January,2024,9.45,281,5G,High Usage,Heavy User
15651,313,2023-01-16,January,2023,3.98,162,5G,Normal Usage,Normal User
15652,287,2023-11-27,November,2023,1.33,56,4G,Normal Usage,Normal User
15653,21,2023-03-04,March,2023,0.41,190,4G,Normal Usage,Normal User
15654,90,2023-11-28,November,2023,3.85,131,4G,Normal Usage,Normal User
15655,296,2023-10-08,October,2023,0.33,41,4G,Normal Usage,Normal User
15656,112,2024-01-02,January,2024,0.52,172,5G,Normal Usage,Normal User
15657,301,2024-03-10,March,2024,0.59,166,4G,Normal Usage,Normal User
15658,77,2022-12-30,December,2022,2.03,249,4G,Normal Usage,Normal User
15659,177,2022-07-21,July,2022,3.87,192,4G,Normal Usage,Normal User
15660,343,2024-05-31,May,2024,0.94,277,4G,Normal Usage,Normal User
15661,148,2022-05-26,May,2022,0.22,237,4G,Normal Usage,Normal User
15662,101,2024-04-15,April,2024,1.56,229,4G,Normal Usage,Normal User
15663,246,2023-10-01,October,2023,3.45,164,5G,Normal Usage,Normal User
15664,117,2023-04-02,April,2023,0.63,242,4G,Normal Usage,Normal User
15665,92,2022-05-15,May,2022,0.62,89,4G,Normal Usage,Normal User
15666,401,2023-09-18,September,2023,7.35,178,4G,High Usage,Heavy User
15667,28,2022-09-21,September,2022,7.71,57,5G,High Usage,Heavy User
15668,425,2022-03-05,March,2022,11.63,262,4G,High Usage,Heavy User
15669,450,2023-05-06,May,2023,4.12,135,5G,Normal Usage,Normal User
15670,25,2023-10-09,October,2023,0.52,237,5G,Normal Usage,Normal User
15671,58,2022-02-10,February,2022,0.6,242,5G,Normal Usage,Normal User
15672,498,2022-10-23,October,2022,1.04,150,4G,Normal Usage,Normal User
15673,297,2022-01-03,January,2022,0.96,246,4G,Normal Usage,Normal User
15674,134,2023-12-07,December,2023,7.84,218,4G,High Usage,Heavy User
15675,331,2022-04-20,April,2022,3.89,8,4G,Normal Usage,Normal User
15676,249,2022-08-09,August,2022,3.22,293,5G,Normal Usage,Normal User
15677,38,2023-01-05,January,2023,0.51,12,4G,Normal Usage,Normal User
15678,390,2023-01-03,January,2023,6.01,262,4G,High Usage,Heavy User
15679,429,2023-03-12,March,2023,4.4,224,4G,Normal Usage,Normal User
15680,75,2022-01-04,January,2022,0.45,230,5G,Normal Usage,Normal User
15681,142,2022-09-01,September,2022,5.12,177,4G,Normal Usage,Normal User
15682,322,2022-06-15,June,2022,0.79,246,4G,Normal Usage,Normal User
15683,168,2022-01-26,January,2022,0.21,66,4G,Normal Usage,Normal User
15684,259,2023-01-30,January,2023,2.67,296,5G,Normal Usage,Normal User
15685,373,2023-04-19,April,2023,2.65,156,4G,Normal Usage,Normal User
15686,355,2022-01-17,January,2022,0.25,164,4G,Normal Usage,Normal User
15687,225,2023-12-29,December,2023,0.96,183,4G,Normal Usage,Normal User
15688,152,2022-04-02,April,2022,12.34,207,5G,High Usage,Heavy User
15689,19,2023-04-28,April,2023,2.84,15,4G,Normal Usage,Normal User
15690,146,2023-06-27,June,2023,3.27,299,5G,Normal Usage,Normal User
15691,448,2022-07-24,July,2022,0.6,240,4G,Normal Usage,Normal User
15692,241,2023-05-17,May,2023,0.21,229,4G,Normal Usage,Normal User
15693,372,2023-02-04,February,2023,0.81,17,4G,Normal Usage,Normal User
15694,381,2022-07-26,July,2022,0.72,146,4G,Normal Usage,Normal User
15695,344,2023-09-11,September,2023,0.67,243,4G,Normal Usage,Normal User
15696,237,2022-05-26,May,2022,0.54,50,4G,Normal Usage,Normal User
15697,35,2024-05-28,May,2024,2.14,258,4G,Normal Usage,Normal User
15698,190,2022-04-11,April,2022,0.99,237,4G,Normal Usage,Normal User
15699,1,2024-05-29,May,2024,4.29,245,4G,Normal Usage,Normal User
15700,484,2024-04-09,April,2024,0.51,48,5G,Normal Usage,Normal User
15701,153,2024-05-29,May,2024,1.56,283,5G,Normal Usage,Normal User
15702,429,2022-08-29,August,2022,0.03,37,4G,Normal Usage,Normal User
15703,433,2024-01-29,January,2024,1.64,283,4G,Normal Usage,Normal User
15704,126,2022-06-12,June,2022,0.14,31,5G,Normal Usage,Normal User
15705,491,2024-06-02,June,2024,9.51,242,5G,High Usage,Heavy User
15706,482,2022-06-22,June,2022,3.91,40,5G,Normal Usage,Normal User
15707,345,2023-05-17,May,2023,1.68,291,4G,Normal Usage,Normal User
