bill_id,customer_id,bill_date,bill_month,bill_year,bill_amount,payment_status
34408,299,2023-08-08,August,2023,1598,Paid
34409,264,2023-09-11,September,2023,973,Paid
34410,241,2023-08-28,August,2023,538,Paid
34411,334,2023-05-26,May,2023,205,Paid
34412,349,2024-03-07,March,2024,1495,Paid
34413,222,2023-04-06,April,2023,486,Paid
34414,319,2022-12-22,December,2022,1091,Paid
34415,229,2022-08-07,August,2022,1045,Paid
34416,452,2023-01-02,January,2023,915,Paid
34417,419,2024-06-07,June,2024,382,Delayed
34418,455,2023-07-15,July,2023,768,Paid
34419,474,2022-12-30,December,2022,821,Paid
34420,32,2023-01-25,January,2023,384,Paid
34421,491,2022-10-22,October,2022,841,Paid
34422,353,2023-05-20,May,2023,1823,Paid
34423,374,2022-10-15,October,2022,678,Delayed
34424,24,2022-06-26,June,2022,1046,Paid
34425,306,2022-10-26,October,2022,828,Paid
34426,374,2023-09-12,September,2023,1479,Paid
34427,187,2022-10-11,October,2022,702,Paid
34428,449,2024-03-23,March,2024,308,Paid
34429,477,2023-07-31,July,2023,1801,Paid
34430,128,2024-03-28,March,2024,1370,Paid
34431,112,2022-02-23,February,2022,930,Paid
34432,493,2024-03-29,March,2024,412,Paid
34433,294,2024-03-21,March,2024,1194,Paid
34434,422,2022-11-16,November,2022,1796,Paid
34435,149,2023-04-24,April,2023,766,Paid
34436,151,2023-06-26,June,2023,1199,Paid
34437,174,2024-01-28,January,2024,1659,Paid
34438,197,2023-12-23,December,2023,1159,Delayed
34439,255,2022-08-09,August,2022,1022,Delayed
34440,414,2023-11-13,November,2023,1556,Paid
34441,168,2022-12-09,December,2022,1651,Paid
34442,82,2022-08-02,August,2022,1045,Paid
34443,70,2022-11-18,November,2022,1318,Paid
34444,325,2023-08-04,August,2023,856,Paid
34445,426,2024-01-16,January,2024,1270,Paid
34446,402,2022-01-15,January,2022,1500,Failed
34447,443,2023-04-25,April,2023,1174,Paid
34448,13,2024-05-27,May,2024,1425,Paid
34449,119,2022-05-14,May,2022,397,Paid
34450,212,2023-12-19,December,2023,706,Paid
34451,102,2022-01-24,January,2022,527,Paid
34452,277,2023-01-12,January,2023,322,Paid
34453,196,2023-08-20,August,2023,398,Paid
34454,77,2022-05-22,May,2022,273,Failed
34455,338,2023-10-14,October,2023,355,Paid
34456,333,2023-03-15,March,2023,1356,Paid
34457,205,2022-11-20,November,2022,510,Paid
34458,487,2022-05-02,May,2022,1342,Paid
34459,229,2022-10-27,October,2022,1234,Delayed
34460,189,2022-12-07,December,2022,1969,Paid
34461,99,2022-06-28,June,2022,1842,Paid
34462,422,2022-07-27,July,2022,1767,Paid
34463,424,2022-06-15,June,2022,1342,Paid
34464,411,2022-02-10,February,2022,1990,Delayed
34465,442,2023-09-26,September,2023,281,Paid
34466,218,2023-07-10,July,2023,891,Paid
34467,460,2022-03-16,March,2022,1450,Delayed
34468,194,2023-04-25,April,2023,1216,Paid
34469,43,2022-12-14,December,2022,384,Paid
34470,378,2022-09-29,September,2022,1433,Paid
34471,124,2022-06-15,June,2022,1983,Delayed
34472,20,2024-02-01,February,2024,241,Paid
34473,419,2022-03-27,March,2022,1731,Paid
34474,311,2023-10-11,October,2023,271,Paid
34475,330,2024-04-24,April,2024,1241,Paid
34476,328,2023-07-05,July,2023,363,Paid
34477,168,2023-08-22,August,2023,465,Paid
34478,46,2022-06-04,June,2022,1662,Delayed
34479,484,2023-11-03,November,2023,1350,Paid
34480,223,2023-07-30,July,2023,1065,Paid
34481,79,2022-08-11,August,2022,1675,Paid
34482,170,2023-02-21,February,2023,1523,Paid
34483,402,2022-12-28,December,2022,1540,Paid
34484,246,2022-12-12,December,2022,852,Delayed
34485,271,2022-05-26,May,2022,232,Paid
34486,467,2023-12-17,December,2023,296,Delayed
34487,472,2022-03-08,March,2022,1432,Paid
34488,99,2023-06-01,June,2023,514,Delayed
34489,322,2022-02-28,February,2022,1542,Paid
34490,141,2023-08-11,August,2023,908,Paid
34491,109,2024-02-11,February,2024,1657,Paid
34492,313,2024-01-30,January,2024,1478,Paid
34493,137,2022-01-16,January,2022,1776,Delayed
34494,121,2023-08-10,August,2023,603,Paid
34495,99,2024-05-17,May,2024,814,Paid
34496,66,2023-05-01,May,2023,1676,Paid
34497,494,2024-06-07,June,2024,1080,Delayed
34498,144,2022-06-25,June,2022,1411,Paid
34499,110,2022-11-18,November,2022,1032,Paid
34500,484,2023-04-06,April,2023,1053,Delayed
34501,130,2022-05-16,May,2022,1796,Delayed
34502,400,2023-03-04,March,2023,1610,Paid
34503,328,2024-02-28,February,2024,1365,Paid
34504,257,2024-03-04,March,2024,1444,Paid
34505,210,2023-11-11,November,2023,638,Paid
34506,246,2023-06-26,June,2023,730,Delayed
34507,361,2022-11-18,November,2022,1502,Delayed
34508,154,2022-12-02,December,2022,975,Paid
34509,428,2024-02-20,February,2024,1470,Paid
34510,133,2023-05-28,May,2023,314,Paid
34511,21,2022-06-20,June,2022,603,Delayed
34512,35,2022-05-09,May,2022,1477,Paid
34513,360,2023-11-11,November,2023,495,Paid
34514,476,2023-02-22,February,2023,1747,Paid
34515,310,2023-02-01,February,2023,1099,Delayed
34516,474,2022-03-02,March,2022,756,Paid
34517,224,2022-04-27,April,2022,532,Delayed
34518,124,2024-04-13,April,2024,1976,Paid
34519,240,2023-09-27,September,2023,1293,Paid
34520,434,2024-02-11,February,2024,1164,Paid
34521,364,2023-04-18,April,2023,257,Failed
34522,300,2024-01-08,January,2024,914,Paid
34523,341,2023-02-01,February,2023,1204,Paid
34524,4,2024-03-14,March,2024,1273,Paid
34525,123,2024-05-13,May,2024,214,Paid
34526,42,2023-11-29,November,2023,1726,Paid
34527,169,2023-08-20,August,2023,249,Paid
34528,420,2022-08-06,August,2022,1958,Paid
34529,280,2023-10-17,October,2023,1350,Paid
34530,225,2023-04-22,April,2023,1392,Paid
34531,389,2023-08-25,August,2023,1802,Delayed
34532,185,2024-05-02,May,2024,1855,Paid
34533,323,2022-09-25,September,2022,1187,Paid
34534,11,2022-03-17,March,2022,1402,Paid
34535,173,2022-03-10,March,2022,936,Paid
34536,96,2023-03-21,March,2023,1104,Paid
34537,278,2022-10-25,October,2022,526,Paid
34538,139,2023-04-19,April,2023,1925,Paid
34539,166,2022-06-09,June,2022,1130,Paid
34540,187,2024-06-16,June,2024,499,Paid
34541,86,2022-01-08,January,2022,1473,Paid
34542,388,2024-01-01,January,2024,716,Paid
34543,231,2023-04-30,April,2023,460,Paid
34544,451,2024-04-01,April,2024,289,Paid
34545,138,2022-03-29,March,2022,392,Paid
34546,485,2022-05-21,May,2022,1551,Paid
34547,19,2023-06-25,June,2023,1286,Paid
34548,338,2023-06-09,June,2023,1516,Paid
34549,156,2024-04-05,April,2024,424,Paid
34550,95,2023-07-29,July,2023,643,Paid
34551,17,2022-12-09,December,2022,532,Paid
34552,280,2023-11-18,November,2023,1285,Delayed
34553,385,2022-08-04,August,2022,695,Paid
34554,261,2023-05-21,May,2023,1805,Paid
34555,160,2024-01-17,January,2024,1754,Paid
34556,309,2023-08-22,August,2023,1681,Paid
34557,81,2022-03-15,March,2022,1555,Paid
34558,185,2024-03-16,March,2024,1213,Paid
34559,213,2023-08-04,August,2023,443,Paid
34560,489,2022-03-10,March,2022,262,Paid
34561,427,2022-08-11,August,2022,1003,Paid
34562,342,2024-06-15,June,2024,1130,Paid
34563,359,2023-01-21,January,2023,1959,Paid
34564,167,2024-05-30,May,2024,1488,Delayed
34565,418,2022-10-12,October,2022,360,Paid
34566,206,2022-05-02,May,2022,1267,Delayed
34567,336,2024-02-14,February,2024,223,Paid
34568,261,2024-01-03,January,2024,498,Delayed
34569,274,2023-03-17,March,2023,1447,Paid
34570,388,2024-04-02,April,2024,272,Paid
34571,236,2023-04-02,April,2023,1338,Paid
34572,243,2022-06-13,June,2022,350,Paid
34573,220,2022-09-20,September,2022,779,Paid
34574,365,2022-04-02,April,2022,1936,Paid
34575,347,2024-02-17,February,2024,1313,Paid
34576,70,2022-12-02,December,2022,1784,Paid
34577,395,2023-08-09,August,2023,1511,Paid
34578,431,2022-11-10,November,2022,290,Paid
34579,213,2023-08-25,August,2023,1070,Delayed
34580,337,2024-05-15,May,2024,945,Paid
34581,287,2024-03-18,March,2024,1609,Delayed
34582,226,2023-04-11,April,2023,1637,Delayed
34583,269,2023-10-03,October,2023,1026,Paid
34584,279,2023-02-05,February,2023,1763,Paid
34585,249,2023-07-15,July,2023,1394,Delayed
34586,321,2023-08-21,August,2023,883,Paid
34587,196,2023-04-30,April,2023,570,Delayed
34588,30,2023-10-18,October,2023,1720,Paid
34589,415,2023-10-09,October,2023,1458,Paid
34590,303,2023-09-19,September,2023,1264,Paid
34591,400,2022-10-04,October,2022,1371,Paid
34592,427,2022-03-07,March,2022,998,Paid
34593,131,2023-11-30,November,2023,923,Paid
34594,12,2024-05-06,May,2024,1909,Paid
34595,460,2022-07-20,July,2022,809,Paid
34596,395,2023-04-13,April,2023,1700,Paid
34597,16,2023-03-10,March,2023,318,Paid
34598,413,2022-05-18,May,2022,1751,Delayed
34599,117,2022-02-21,February,2022,739,Delayed
34600,149,2023-12-26,December,2023,246,Delayed
34601,109,2023-03-28,March,2023,1608,Paid
34602,236,2022-06-07,June,2022,999,Paid
34603,490,2024-03-12,March,2024,1350,Delayed
34604,314,2024-05-11,May,2024,1724,Paid
34605,427,2022-07-25,July,2022,1669,Paid
34606,498,2022-12-08,December,2022,1802,Paid
34607,5,2024-04-12,April,2024,1207,Delayed
34608,180,2022-11-12,November,2022,237,Paid
34609,397,2022-05-16,May,2022,671,Paid
34610,337,2022-03-16,March,2022,1355,Delayed
34611,396,2023-03-25,March,2023,1341,Paid
34612,465,2022-03-10,March,2022,522,Delayed
34613,1,2024-03-23,March,2024,250,Paid
34614,8,2023-07-15,July,2023,1146,Paid
34615,144,2022-07-21,July,2022,1131,Paid
34616,143,2023-07-28,July,2023,334,Paid
34617,275,2022-06-16,June,2022,1626,Paid
34618,153,2023-12-18,December,2023,1981,Paid
34619,287,2023-10-23,October,2023,367,Paid
34620,490,2022-05-01,May,2022,1804,Paid
34621,130,2024-03-31,March,2024,1770,Paid
34622,121,2022-04-07,April,2022,715,Paid
34623,59,2023-01-12,January,2023,558,Paid
34624,217,2023-05-06,May,2023,1882,Paid
34625,31,2022-02-22,February,2022,1459,Paid
34626,452,2022-01-09,January,2022,266,Failed
34627,452,2022-11-27,November,2022,1965,Paid
34628,244,2022-09-08,September,2022,1372,Paid
34629,140,2022-12-26,December,2022,679,Failed
34630,401,2022-12-15,December,2022,1637,Delayed
34631,213,2022-05-04,May,2022,419,Paid
34632,29,2023-09-26,September,2023,459,Paid
34633,470,2022-07-18,July,2022,464,Paid
34634,164,2024-04-08,April,2024,1681,Paid
34635,104,2023-02-15,February,2023,1848,Paid
34636,464,2023-01-15,January,2023,875,Paid
34637,63,2023-05-20,May,2023,1278,Delayed
34638,15,2022-04-05,April,2022,1052,Paid
34639,286,2022-01-30,January,2022,606,Paid
34640,494,2022-04-02,April,2022,667,Paid
34641,179,2023-08-19,August,2023,960,Paid
34642,11,2022-01-15,January,2022,441,Paid
34643,441,2023-10-17,October,2023,712,Paid
34644,13,2024-03-31,March,2024,1877,Delayed
34645,215,2023-04-05,April,2023,1391,Delayed
34646,488,2023-12-22,December,2023,773,Paid
34647,311,2022-01-23,January,2022,1655,Failed
34648,489,2022-11-22,November,2022,864,Paid
34649,226,2024-05-26,May,2024,965,Delayed
34650,63,2023-10-18,October,2023,1800,Paid
34651,255,2022-03-28,March,2022,1507,Paid
34652,468,2022-07-12,July,2022,652,Paid
34653,130,2023-11-16,November,2023,386,Paid
34654,456,2022-09-20,September,2022,903,Paid
34655,466,2023-03-05,March,2023,1518,Paid
34656,440,2024-03-17,March,2024,1745,Paid
34657,263,2022-12-26,December,2022,890,Paid
34658,171,2023-07-16,July,2023,1604,Paid
34659,415,2023-03-09,March,2023,1565,Paid
34660,445,2023-07-14,July,2023,800,Paid
34661,406,2023-05-23,May,2023,1445,Paid
34662,190,2022-02-18,February,2022,533,Paid
34663,284,2022-06-17,June,2022,655,Paid
34664,25,2023-11-10,November,2023,1670,Paid
34665,500,2023-03-17,March,2023,936,Delayed
34666,449,2023-08-17,August,2023,1837,Paid
34667,160,2023-07-29,July,2023,535,Paid
34668,217,2022-08-16,August,2022,553,Failed
34669,176,2022-08-02,August,2022,554,Delayed
34670,336,2023-10-04,October,2023,430,Paid
34671,221,2024-05-29,May,2024,1489,Delayed
34672,490,2022-06-03,June,2022,994,Paid
34673,280,2024-01-24,January,2024,388,Paid
34674,81,2023-08-31,August,2023,246,Paid
34675,125,2023-02-11,February,2023,1506,Paid
34676,170,2024-06-07,June,2024,1012,Paid
34677,70,2024-01-14,January,2024,253,Paid
34678,78,2024-01-20,January,2024,1561,Paid
34679,90,2022-01-18,January,2022,317,Paid
34680,380,2023-04-12,April,2023,1224,Paid
34681,348,2022-12-10,December,2022,422,Paid
34682,111,2022-11-20,November,2022,946,Failed
34683,164,2022-09-03,September,2022,401,Paid
34684,415,2022-03-01,March,2022,1878,Failed
34685,128,2023-05-09,May,2023,209,Paid
34686,155,2023-10-04,October,2023,457,Paid
34687,194,2024-05-11,May,2024,496,Delayed
34688,467,2022-02-18,February,2022,867,Paid
34689,476,2023-11-09,November,2023,1419,Delayed
34690,173,2023-11-11,November,2023,1826,Paid
34691,300,2022-09-10,September,2022,1637,Delayed
34692,313,2024-04-27,April,2024,531,Paid
34693,21,2023-01-18,January,2023,351,Delayed
34694,311,2022-11-05,November,2022,1598,Paid
34695,109,2023-07-30,July,2023,332,Paid
34696,399,2023-06-29,June,2023,1154,Delayed
34697,418,2022-02-27,February,2022,314,Delayed
34698,360,2024-03-28,March,2024,1289,Paid
34699,387,2022-03-05,March,2022,860,Paid
34700,129,2024-06-17,June,2024,1478,Paid
34701,280,2022-05-05,May,2022,751,Paid
34702,427,2022-03-02,March,2022,891,Delayed
34703,27,2023-01-15,January,2023,386,Paid
34704,393,2024-01-31,January,2024,237,Paid
34705,344,2022-05-18,May,2022,678,Paid
34706,401,2022-03-07,March,2022,1124,Paid
34707,92,2022-06-28,June,2022,1549,Paid
34708,295,2024-03-08,March,2024,927,Paid
34709,55,2024-03-03,March,2024,1352,Paid
34710,196,2022-06-20,June,2022,974,Paid
34711,381,2024-01-25,January,2024,1848,Paid
34712,221,2023-09-24,September,2023,261,Paid
34713,301,2022-12-10,December,2022,1153,Paid
34714,156,2023-12-05,December,2023,295,Delayed
34715,440,2022-07-06,July,2022,1634,Paid
34716,101,2022-08-15,August,2022,728,Paid
34717,413,2022-09-23,September,2022,1668,Paid
34718,236,2022-07-11,July,2022,1939,Paid
34719,500,2024-01-22,January,2024,923,Paid
34720,285,2023-08-29,August,2023,1831,Delayed
34721,69,2022-05-06,May,2022,1219,Paid
34722,267,2023-04-19,April,2023,434,Paid
34723,386,2022-04-09,April,2022,1902,Paid
34724,452,2022-12-10,December,2022,1794,Paid
34725,138,2022-08-31,August,2022,1307,Failed
34726,248,2022-01-20,January,2022,1995,Paid
34727,103,2023-09-21,September,2023,553,Paid
34728,108,2022-12-25,December,2022,1624,Paid
34729,200,2023-03-09,March,2023,1388,Delayed
34730,375,2023-09-03,September,2023,1450,Paid
34731,215,2023-05-02,May,2023,1589,Paid
34732,155,2024-06-09,June,2024,1123,Paid
34733,87,2022-11-26,November,2022,1632,Paid
34734,368,2023-10-29,October,2023,1282,Paid
34735,482,2022-11-03,November,2022,362,Paid
34736,419,2022-07-04,July,2022,1452,Paid
34737,209,2022-12-01,December,2022,1080,Paid
34738,495,2023-05-21,May,2023,792,Delayed
34739,178,2023-04-08,April,2023,1379,Delayed
34740,74,2022-01-03,January,2022,1216,Paid
34741,258,2023-10-31,October,2023,1125,Delayed
34742,273,2022-06-24,June,2022,1925,Paid
34743,351,2024-04-27,April,2024,1072,Paid
34744,336,2023-08-04,August,2023,1107,Paid
34745,24,2023-06-17,June,2023,1978,Paid
34746,313,2022-10-25,October,2022,1596,Paid
34747,71,2022-04-28,April,2022,1464,Paid
34748,83,2024-02-28,February,2024,1956,Delayed
34749,400,2023-10-04,October,2023,1089,Delayed
34750,353,2022-07-25,July,2022,1390,Paid
34751,292,2023-12-10,December,2023,319,Paid
34752,301,2022-05-15,May,2022,1164,Paid
34753,10,2022-07-22,July,2022,200,Paid
34754,319,2022-02-04,February,2022,316,Paid
34755,43,2022-01-30,January,2022,1870,Paid
34756,51,2023-03-04,March,2023,837,Paid
34757,207,2024-04-02,April,2024,1975,Paid
34758,107,2022-09-14,September,2022,1729,Paid
34759,259,2023-01-16,January,2023,572,Paid
34760,194,2022-07-01,July,2022,1330,Paid
34761,235,2022-07-27,July,2022,1521,Paid
34762,490,2024-05-28,May,2024,1655,Delayed
34763,163,2023-10-03,October,2023,310,Paid
34764,475,2023-07-29,July,2023,1628,Paid
34765,69,2023-03-15,March,2023,698,Paid
34766,335,2022-12-08,December,2022,873,Paid
34767,292,2023-08-12,August,2023,1241,Paid
34768,305,2023-01-13,January,2023,1967,Delayed
34769,481,2023-02-15,February,2023,1242,Paid
34770,257,2023-06-11,June,2023,1975,Delayed
34771,460,2023-01-18,January,2023,970,Paid
34772,426,2023-04-10,April,2023,759,Failed
34773,425,2023-01-28,January,2023,1728,Delayed
34774,329,2024-04-16,April,2024,352,Delayed
34775,185,2023-07-25,July,2023,1737,Paid
34776,255,2022-05-31,May,2022,1018,Paid
34777,116,2023-09-12,September,2023,1700,Paid
34778,404,2023-01-04,January,2023,582,Paid
34779,478,2022-04-17,April,2022,1002,Paid
34780,14,2022-05-19,May,2022,879,Paid
34781,378,2022-10-07,October,2022,1420,Paid
34782,215,2022-03-13,March,2022,377,Paid
34783,93,2023-09-15,September,2023,813,Paid
34784,499,2023-05-20,May,2023,1953,Paid
34785,234,2024-01-08,January,2024,1750,Delayed
34786,483,2022-04-16,April,2022,245,Paid
34787,180,2023-05-16,May,2023,756,Failed
34788,475,2022-06-08,June,2022,1834,Failed
34789,54,2022-05-30,May,2022,381,Paid
34790,305,2022-01-14,January,2022,552,Paid
34791,475,2022-01-05,January,2022,685,Paid
34792,30,2023-10-01,October,2023,414,Delayed
34793,387,2022-09-30,September,2022,1090,Paid
34794,12,2022-12-04,December,2022,1645,Paid
34795,111,2022-07-30,July,2022,1868,Paid
34796,415,2022-11-23,November,2022,1050,Paid
34797,421,2024-05-07,May,2024,1027,Paid
34798,411,2023-12-30,December,2023,1231,Paid
34799,495,2023-04-11,April,2023,1207,Paid
34800,372,2022-03-20,March,2022,1435,Paid
34801,408,2023-08-28,August,2023,1361,Delayed
34802,112,2024-01-20,January,2024,1206,Paid
34803,169,2024-01-16,January,2024,932,Delayed
34804,104,2022-06-26,June,2022,519,Paid
34805,448,2024-02-06,February,2024,289,Paid
34806,11,2024-04-12,April,2024,513,Paid
34807,347,2022-05-12,May,2022,310,Delayed
34808,329,2024-02-16,February,2024,1335,Paid
34809,272,2022-10-19,October,2022,1932,Delayed
34810,14,2023-11-22,November,2023,572,Delayed
34811,175,2023-01-13,January,2023,1485,Paid
34812,158,2023-02-20,February,2023,566,Paid
34813,110,2022-12-10,December,2022,576,Paid
34814,152,2023-01-12,January,2023,1027,Paid
34815,234,2023-04-30,April,2023,1023,Paid
34816,141,2022-05-26,May,2022,872,Paid
34817,481,2023-10-17,October,2023,1818,Paid
34818,119,2023-06-16,June,2023,755,Paid
34819,382,2023-07-24,July,2023,1267,Paid
34820,9,2022-10-23,October,2022,1493,Paid
34821,177,2023-08-01,August,2023,693,Delayed
34822,410,2022-12-11,December,2022,920,Paid
34823,49,2023-02-01,February,2023,884,Paid
34824,298,2023-04-20,April,2023,445,Paid
34825,429,2023-06-09,June,2023,372,Delayed
34826,370,2023-07-28,July,2023,234,Paid
34827,333,2022-02-15,February,2022,500,Paid
34828,149,2023-08-28,August,2023,1380,Failed
34829,157,2023-03-04,March,2023,1873,Paid
34830,92,2022-08-11,August,2022,1084,Paid
34831,152,2022-01-23,January,2022,231,Paid
34832,461,2024-05-18,May,2024,1985,Paid
34833,376,2022-03-08,March,2022,580,Paid
34834,170,2023-09-18,September,2023,622,Delayed
34835,84,2023-04-28,April,2023,1905,Paid
34836,359,2022-07-25,July,2022,1844,Paid
34837,327,2023-08-01,August,2023,1901,Delayed
34838,425,2023-07-16,July,2023,1859,Delayed
34839,48,2023-10-15,October,2023,924,Paid
34840,335,2022-09-15,September,2022,1517,Paid
34841,217,2023-06-30,June,2023,891,Paid
34842,483,2024-03-18,March,2024,793,Paid
34843,77,2022-09-10,September,2022,1180,Paid
34844,43,2023-08-04,August,2023,613,Paid
34845,264,2022-07-08,July,2022,1072,Paid
