usage_id,customer_id,usage_date,usage_month,usage_year,data_used_gb,call_minutes,network_type,usage_category
14941,365,2022-02-24,February,2022,0.11,294,5G,Normal Usage
14942,123,2022-11-03,November,2022,9.15,9,4G,High Usage
14943,400,2024-05-19,May,2024,0.04,201,4G,Normal Usage
14944,187,2023-02-27,February,2023,7.37,256,4G,High Usage
14945,453,2023-02-21,February,2023,1.15,261,4G,Normal Usage
14946,452,2023-11-04,November,2023,0.03,180,5G,Normal Usage
14947,149,2024-03-07,March,2024,2.92,65,4G,Normal Usage
14948,104,2022-11-21,November,2022,9.85,293,4G,High Usage
14949,243,2023-12-11,December,2023,8.43,160,4G,High Usage
14950,462,2023-11-02,November,2023,0.44,66,4G,Normal Usage
14951,231,2022-03-21,March,2022,0.50,99,4G,Normal Usage
14952,479,2022-01-31,January,2022,2.08,76,4G,Normal Usage
14953,206,2022-04-22,April,2022,2.54,34,4G,Normal Usage
14954,198,2023-07-12,July,2023,3.36,44,5G,Normal Usage
14955,396,2024-05-14,May,2024,0.50,149,4G,Normal Usage
14956,400,2023-12-18,December,2023,7.99,67,4G,High Usage
14957,337,2023-07-18,July,2023,2.55,253,4G,Normal Usage
14958,493,2023-10-12,October,2023,4.69,16,5G,Normal Usage
14959,87,2023-04-17,April,2023,1.94,260,4G,Normal Usage
14960,142,2022-03-15,March,2022,1.34,212,5G,Normal Usage
14961,317,2023-07-07,July,2023,9.45,255,5G,High Usage
14962,199,2023-04-24,April,2023,2.18,215,5G,Normal Usage
14963,46,2023-08-12,August,2023,5.04,285,4G,Normal Usage
14964,288,2023-01-22,January,2023,7.66,6,4G,High Usage
14965,15,2023-11-30,November,2023,2.81,198,4G,Normal Usage
14966,44,2024-05-31,May,2024,1.99,90,5G,Normal Usage
14967,401,2023-07-18,July,2023,0.01,146,5G,Normal Usage
14968,169,2023-03-09,March,2023,0.10,149,5G,Normal Usage
14969,310,2023-02-16,February,2023,0.56,51,4G,Normal Usage
14970,495,2023-04-12,April,2023,0.51,242,4G,Normal Usage
14971,44,2023-08-22,August,2023,0.74,218,4G,Normal Usage
14972,98,2023-09-13,September,2023,0.91,5,4G,Normal Usage
14973,261,2024-01-07,January,2024,1.12,108,4G,Normal Usage
14974,109,2022-09-05,September,2022,1.36,65,4G,Normal Usage
14975,283,2023-08-04,August,2023,0.26,9,5G,Normal Usage
14976,372,2022-04-30,April,2022,0.11,201,4G,Normal Usage
14977,343,2022-03-08,March,2022,2.80,281,5G,Normal Usage
14978,104,2023-07-27,July,2023,1.93,213,5G,Normal Usage
14979,256,2022-11-23,November,2022,1.47,67,4G,Normal Usage
14980,379,2023-12-04,December,2023,2.52,246,4G,Normal Usage
14981,206,2023-04-15,April,2023,4.40,49,4G,Normal Usage
14982,335,2023-05-08,May,2023,1.40,16,4G,Normal Usage
14983,43,2023-12-02,December,2023,2.56,10,4G,Normal Usage
14984,353,2023-10-25,October,2023,7.67,123,4G,High Usage
14985,245,2022-10-13,October,2022,4.58,224,5G,Normal Usage
14986,287,2023-08-31,August,2023,1.39,243,4G,Normal Usage
14987,355,2022-11-08,November,2022,2.59,28,4G,Normal Usage
14988,273,2022-11-05,November,2022,0.49,284,5G,Normal Usage
14989,476,2024-02-14,February,2024,2.06,58,4G,Normal Usage
14990,83,2022-04-07,April,2022,9.95,142,4G,High Usage
14991,110,2022-04-23,April,2022,1.83,299,5G,Normal Usage
14992,438,2023-09-29,September,2023,6.57,225,4G,High Usage
14993,190,2023-04-01,April,2023,1.31,163,4G,Normal Usage
14994,471,2023-04-08,April,2023,16.91,83,5G,High Usage
14995,288,2022-05-12,May,2022,2.16,116,4G,Normal Usage
14996,424,2022-05-01,May,2022,0.11,203,4G,Normal Usage
14997,397,2022-07-16,July,2022,2.21,293,4G,Normal Usage
14998,251,2024-03-16,March,2024,0.80,144,4G,Normal Usage
14999,212,2023-04-27,April,2023,0.08,26,5G,Normal Usage
15000,291,2023-09-26,September,2023,4.30,16,5G,Normal Usage
15001,133,2024-03-04,March,2024,0.81,62,4G,Normal Usage
15002,201,2024-06-15,June,2024,3.98,266,5G,Normal Usage
15003,285,2024-02-11,February,2024,0.85,63,5G,Normal Usage
15004,326,2022-02-08,February,2022,0.54,38,4G,Normal Usage
15005,409,2023-07-20,July,2023,9.12,129,4G,High Usage
15006,95,2023-05-27,May,2023,1.12,114,4G,Normal Usage
15007,278,2023-04-19,April,2023,2.30,44,4G,Normal Usage
15008,450,2022-06-10,June,2022,2.35,215,4G,Normal Usage
15009,429,2022-10-16,October,2022,2.06,87,4G,Normal Usage
15010,325,2022-07-19,July,2022,6.15,176,4G,High Usage
15011,219,2024-02-27,February,2024,2.81,264,5G,Normal Usage
15012,89,2023-06-12,June,2023,1.29,104,5G,Normal Usage
15013,72,2023-11-16,November,2023,4.96,170,4G,Normal Usage
15014,247,2023-05-18,May,2023,0.50,107,5G,Normal Usage
15015,129,2022-09-05,September,2022,1.96,160,4G,Normal Usage
15016,212,2023-01-18,January,2023,7.52,282,4G,High Usage
15017,428,2022-08-06,August,2022,2.45,39,4G,Normal Usage
15018,343,2022-03-28,March,2022,4.25,25,5G,Normal Usage
15019,96,2022-03-23,March,2022,2.65,82,5G,Normal Usage
15020,75,2022-03-03,March,2022,4.57,172,5G,Normal Usage
15021,423,2024-03-09,March,2024,7.23,172,5G,High Usage
15022,495,2023-05-15,May,2023,0.80,281,4G,Normal Usage
15023,54,2022-02-11,February,2022,0.46,69,5G,Normal Usage
15024,344,2022-01-12,January,2022,1.65,5,4G,Normal Usage
15025,459,2024-04-12,April,2024,3.03,283,4G,Normal Usage
15026,413,2024-01-16,January,2024,0.64,194,4G,Normal Usage
15027,54,2024-04-20,April,2024,0.01,12,4G,Normal Usage
15028,218,2023-10-05,October,2023,1.05,62,4G,Normal Usage
15029,16,2022-04-25,April,2022,8.67,12,4G,High Usage
15030,99,2022-08-06,August,2022,2.97,248,4G,Normal Usage
15031,20,2023-10-11,October,2023,1.28,204,4G,Normal Usage
15032,46,2022-04-16,April,2022,0.53,252,4G,Normal Usage
15033,451,2023-11-22,November,2023,1.10,39,4G,Normal Usage
15034,193,2023-06-12,June,2023,0.47,164,4G,Normal Usage
15035,383,2023-04-17,April,2023,0.28,30,5G,Normal Usage
15036,58,2024-01-24,January,2024,5.93,16,5G,Normal Usage
15037,437,2024-04-25,April,2024,15.13,136,4G,High Usage
15038,111,2024-06-11,June,2024,0.45,164,5G,Normal Usage
15039,129,2023-01-22,January,2023,0.14,280,4G,Normal Usage
15040,337,2022-08-14,August,2022,1.00,222,4G,Normal Usage
15041,194,2023-04-26,April,2023,1.55,121,4G,Normal Usage
15042,413,2024-01-24,January,2024,0.57,77,4G,Normal Usage
15043,340,2023-02-12,February,2023,0.90,87,4G,Normal Usage
15044,326,2023-04-02,April,2023,0.56,112,4G,Normal Usage
15045,8,2023-10-15,October,2023,3.72,99,4G,Normal Usage
15046,29,2024-06-16,June,2024,3.12,238,4G,Normal Usage
15047,112,2023-12-12,December,2023,2.52,110,5G,Normal Usage
15048,435,2023-09-16,September,2023,1.22,89,4G,Normal Usage
15049,161,2023-10-01,October,2023,5.99,138,5G,Normal Usage
15050,131,2022-01-21,January,2022,8.73,134,4G,High Usage
15051,188,2023-10-21,October,2023,0.48,11,5G,Normal Usage
15052,163,2023-08-24,August,2023,0.63,243,4G,Normal Usage
15053,197,2024-03-25,March,2024,1.86,181,5G,Normal Usage
15054,475,2022-07-22,July,2022,0.24,194,5G,Normal Usage
15055,364,2023-02-21,February,2023,1.43,121,4G,Normal Usage
15056,204,2023-02-20,February,2023,2.18,52,4G,Normal Usage
15057,212,2023-03-24,March,2023,1.85,172,4G,Normal Usage
15058,109,2023-05-27,May,2023,1.00,178,5G,Normal Usage
15059,276,2022-03-26,March,2022,1.95,292,4G,Normal Usage
15060,73,2022-06-16,June,2022,7.97,58,4G,High Usage
15061,167,2023-01-19,January,2023,0.58,53,4G,Normal Usage
15062,260,2023-04-13,April,2023,2.66,256,4G,Normal Usage
15063,243,2022-03-13,March,2022,0.11,244,4G,Normal Usage
15064,275,2024-03-20,March,2024,0.17,148,5G,Normal Usage
15065,102,2023-06-05,June,2023,2.01,283,4G,Normal Usage
15066,475,2024-03-03,March,2024,0.28,15,5G,Normal Usage
15067,173,2023-04-18,April,2023,0.06,175,4G,Normal Usage
15068,171,2022-09-15,September,2022,0.47,27,4G,Normal Usage
15069,141,2022-10-02,October,2022,2.08,128,4G,Normal Usage
15070,397,2024-01-20,January,2024,3.04,222,5G,Normal Usage
15071,188,2022-01-20,January,2022,0.57,243,4G,Normal Usage
15072,441,2023-05-05,May,2023,2.76,237,4G,Normal Usage
15073,86,2024-01-15,January,2024,0.50,231,4G,Normal Usage
15074,476,2023-05-05,May,2023,2.38,91,4G,Normal Usage
15075,52,2024-01-03,January,2024,1.33,2,5G,Normal Usage
15076,111,2022-11-22,November,2022,2.65,80,4G,Normal Usage
15077,437,2023-06-13,June,2023,13.27,43,4G,High Usage
15078,365,2024-06-10,June,2024,6.94,154,4G,High Usage
15079,342,2022-03-30,March,2022,0.01,23,4G,Normal Usage
15080,43,2023-05-01,May,2023,5.42,98,4G,Normal Usage
15081,211,2023-12-09,December,2023,0.17,170,4G,Normal Usage
15082,456,2022-12-16,December,2022,7.65,147,4G,High Usage
15083,500,2022-03-25,March,2022,0.83,122,4G,Normal Usage
15084,200,2023-01-22,January,2023,1.20,111,4G,Normal Usage
15085,298,2022-03-28,March,2022,0.24,129,4G,Normal Usage
15086,346,2022-11-03,November,2022,0.30,67,4G,Normal Usage
15087,240,2024-04-29,April,2024,3.24,216,4G,Normal Usage
15088,115,2022-06-03,June,2022,7.22,95,4G,High Usage
15089,26,2023-03-16,March,2023,2.36,144,4G,Normal Usage
15090,407,2024-01-10,January,2024,3.15,32,5G,Normal Usage
15091,299,2022-09-21,September,2022,3.59,285,4G,Normal Usage
15092,77,2024-01-05,January,2024,0.76,4,4G,Normal Usage
15093,412,2023-02-25,February,2023,0.12,117,4G,Normal Usage
15094,137,2023-05-08,May,2023,0.00,139,4G,Normal Usage
15095,20,2023-09-25,September,2023,1.08,229,5G,Normal Usage
15096,440,2023-02-15,February,2023,0.69,159,4G,Normal Usage
15097,211,2022-06-22,June,2022,0.16,293,4G,Normal Usage
15098,240,2022-01-04,January,2022,0.49,248,4G,Normal Usage
15099,39,2024-05-03,May,2024,0.33,272,5G,Normal Usage
15100,435,2023-10-02,October,2023,6.16,185,5G,High Usage
15101,268,2023-04-17,April,2023,0.38,39,4G,Normal Usage
15102,207,2022-04-20,April,2022,1.93,223,5G,Normal Usage
15103,479,2024-05-16,May,2024,2.25,151,4G,Normal Usage
15104,439,2022-02-06,February,2022,1.96,139,4G,Normal Usage
15105,462,2023-08-06,August,2023,0.26,127,4G,Normal Usage
15106,267,2024-03-11,March,2024,0.96,146,4G,Normal Usage
15107,154,2022-01-31,January,2022,0.13,284,4G,Normal Usage
15108,42,2023-01-16,January,2023,1.26,217,5G,Normal Usage
15109,411,2022-09-25,September,2022,0.52,219,4G,Normal Usage
15110,11,2022-01-11,January,2022,2.06,144,4G,Normal Usage
15111,294,2022-12-10,December,2022,2.95,276,4G,Normal Usage
15112,98,2024-04-19,April,2024,1.90,241,4G,Normal Usage
15113,427,2023-06-28,June,2023,1.42,59,4G,Normal Usage
15114,275,2023-07-23,July,2023,1.22,97,4G,Normal Usage
15115,448,2022-06-15,June,2022,4.61,180,4G,Normal Usage
15116,390,2023-12-01,December,2023,0.62,113,4G,Normal Usage
15117,430,2022-12-08,December,2022,3.31,102,4G,Normal Usage
15118,372,2023-04-27,April,2023,3.54,56,4G,Normal Usage
15119,230,2022-01-19,January,2022,1.36,284,4G,Normal Usage
15120,369,2023-09-20,September,2023,0.88,128,4G,Normal Usage
15121,426,2022-07-03,July,2022,1.59,85,4G,Normal Usage
15122,220,2024-02-21,February,2024,0.24,199,4G,Normal Usage
15123,65,2023-06-29,June,2023,0.12,70,4G,Normal Usage
15124,355,2022-01-10,January,2022,0.30,97,5G,Normal Usage
15125,232,2023-08-15,August,2023,0.52,299,5G,Normal Usage
15126,328,2022-07-11,July,2022,1.75,175,5G,Normal Usage
15127,443,2022-11-16,November,2022,4.73,232,4G,Normal Usage
15128,52,2023-12-03,December,2023,0.67,74,4G,Normal Usage
15129,374,2023-08-03,August,2023,6.84,142,4G,High Usage
15130,431,2023-04-20,April,2023,7.75,22,4G,High Usage
15131,376,2024-05-09,May,2024,7.98,180,4G,High Usage
15132,263,2023-09-29,September,2023,4.54,44,5G,Normal Usage
15133,267,2023-03-03,March,2023,1.13,91,4G,Normal Usage
15134,359,2024-04-27,April,2024,0.19,268,4G,Normal Usage
15135,317,2022-02-28,February,2022,2.10,33,4G,Normal Usage
15136,324,2023-03-12,March,2023,2.04,165,4G,Normal Usage
15137,409,2022-04-07,April,2022,4.74,69,4G,Normal Usage
15138,396,2023-05-11,May,2023,13.80,195,4G,High Usage
15139,154,2024-02-26,February,2024,1.77,132,4G,Normal Usage
15140,358,2023-10-23,October,2023,1.06,246,5G,Normal Usage
15141,366,2022-10-05,October,2022,0.51,167,4G,Normal Usage
15142,140,2022-09-22,September,2022,0.01,276,5G,Normal Usage
15143,427,2022-01-09,January,2022,1.78,155,4G,Normal Usage
15144,51,2023-04-02,April,2023,2.03,22,4G,Normal Usage
15145,117,2024-03-05,March,2024,4.36,199,4G,Normal Usage
15146,421,2022-09-30,September,2022,1.76,274,5G,Normal Usage
15147,46,2024-03-23,March,2024,6.21,49,4G,High Usage
15148,309,2022-01-08,January,2022,2.47,185,4G,Normal Usage
15149,88,2022-07-27,July,2022,4.59,19,4G,Normal Usage
15150,208,2023-09-29,September,2023,0.40,115,4G,Normal Usage
15151,377,2022-05-03,May,2022,4.83,91,4G,Normal Usage
15152,269,2022-02-02,February,2022,2.81,52,5G,Normal Usage
15153,89,2023-05-28,May,2023,0.47,122,4G,Normal Usage
15154,381,2022-07-23,July,2022,0.53,264,4G,Normal Usage
15155,118,2023-06-02,June,2023,6.53,3,5G,High Usage
15156,54,2024-03-19,March,2024,0.08,168,5G,Normal Usage
15157,441,2023-06-01,June,2023,1.55,280,4G,Normal Usage
15158,116,2023-03-19,March,2023,0.94,289,4G,Normal Usage
15159,118,2023-08-15,August,2023,2.73,72,4G,Normal Usage
15160,260,2024-02-25,February,2024,4.58,136,5G,Normal Usage
15161,75,2023-11-20,November,2023,1.12,255,5G,Normal Usage
15162,480,2024-04-29,April,2024,1.39,140,5G,Normal Usage
15163,305,2024-04-12,April,2024,10.03,207,4G,High Usage
15164,7,2022-12-05,December,2022,3.83,259,4G,Normal Usage
15165,366,2023-03-14,March,2023,5.69,262,4G,Normal Usage
15166,122,2023-03-21,March,2023,1.44,270,4G,Normal Usage
15167,11,2022-05-16,May,2022,0.67,37,5G,Normal Usage
15168,348,2023-01-22,January,2023,1.33,202,4G,Normal Usage
15169,438,2022-01-25,January,2022,3.15,223,4G,Normal Usage
15170,489,2023-05-21,May,2023,0.29,51,5G,Normal Usage
15171,215,2022-11-21,November,2022,0.79,80,4G,Normal Usage
15172,429,2023-11-26,November,2023,0.12,210,4G,Normal Usage
15173,279,2023-11-11,November,2023,1.42,6,5G,Normal Usage
15174,498,2022-12-04,December,2022,4.39,44,5G,Normal Usage
15175,28,2023-11-21,November,2023,0.06,276,5G,Normal Usage
15176,235,2024-06-03,June,2024,2.81,258,4G,Normal Usage
15177,367,2022-04-05,April,2022,6.74,141,4G,High Usage
15178,313,2023-06-29,June,2023,0.68,257,4G,Normal Usage
15179,26,2023-09-15,September,2023,2.96,284,4G,Normal Usage
15180,409,2022-05-26,May,2022,9.23,36,4G,High Usage
15181,54,2024-06-11,June,2024,8.19,44,5G,High Usage
15182,29,2022-08-19,August,2022,0.67,119,4G,Normal Usage
15183,467,2024-02-23,February,2024,0.26,45,4G,Normal Usage
15184,353,2024-04-27,April,2024,0.40,139,5G,Normal Usage
15185,164,2023-05-10,May,2023,3.03,52,5G,Normal Usage
15186,270,2022-02-07,February,2022,3.23,287,4G,Normal Usage
15187,334,2023-03-01,March,2023,2.80,273,5G,Normal Usage
15188,35,2023-10-09,October,2023,1.02,268,5G,Normal Usage
15189,286,2024-04-25,April,2024,0.47,278,5G,Normal Usage
15190,348,2024-01-17,January,2024,2.17,61,5G,Normal Usage
15191,273,2023-03-13,March,2023,1.65,53,5G,Normal Usage
15192,451,2024-04-10,April,2024,3.26,68,4G,Normal Usage
15193,208,2023-01-03,January,2023,1.46,241,4G,Normal Usage
15194,238,2022-12-11,December,2022,1.03,269,4G,Normal Usage
15195,414,2022-06-09,June,2022,0.87,251,4G,Normal Usage
15196,500,2023-07-04,July,2023,0.59,283,4G,Normal Usage
15197,93,2023-10-24,October,2023,0.77,70,4G,Normal Usage
15198,173,2024-03-30,March,2024,0.25,99,4G,Normal Usage
15199,79,2023-06-25,June,2023,1.06,60,5G,Normal Usage
15200,110,2022-05-24,May,2022,0.09,102,5G,Normal Usage
15201,217,2023-08-11,August,2023,0.52,118,4G,Normal Usage
15202,435,2023-10-19,October,2023,3.43,16,4G,Normal Usage
15203,358,2024-01-11,January,2024,0.98,190,5G,Normal Usage
15204,106,2023-07-30,July,2023,2.76,211,5G,Normal Usage
15205,47,2024-05-08,May,2024,3.15,77,5G,Normal Usage
15206,181,2022-12-11,December,2022,2.18,45,5G,Normal Usage
15207,64,2022-09-26,September,2022,7.97,92,5G,High Usage
15208,246,2024-04-19,April,2024,0.05,12,4G,Normal Usage
15209,244,2023-11-27,November,2023,3.35,227,4G,Normal Usage
15210,422,2024-02-12,February,2024,7.97,16,5G,High Usage
15211,320,2022-09-25,September,2022,4.96,61,4G,Normal Usage
15212,87,2022-06-18,June,2022,0.46,42,5G,Normal Usage
15213,217,2024-02-10,February,2024,0.99,67,4G,Normal Usage
15214,490,2024-01-09,January,2024,0.47,211,5G,Normal Usage
15215,7,2022-02-02,February,2022,2.30,202,4G,Normal Usage
15216,278,2023-01-12,January,2023,3.11,213,4G,Normal Usage
15217,337,2022-08-02,August,2022,0.95,108,4G,Normal Usage
15218,210,2023-07-16,July,2023,1.94,283,5G,Normal Usage
15219,497,2023-03-16,March,2023,2.94,93,4G,Normal Usage
15220,169,2023-05-07,May,2023,1.37,224,5G,Normal Usage
15221,330,2023-01-28,January,2023,4.81,224,5G,Normal Usage
15222,138,2023-05-04,May,2023,3.69,238,5G,Normal Usage
15223,441,2023-12-23,December,2023,0.17,117,5G,Normal Usage
15224,391,2022-01-29,January,2022,2.43,90,4G,Normal Usage
15225,496,2022-02-08,February,2022,0.67,288,4G,Normal Usage
15226,381,2024-05-08,May,2024,2.04,280,4G,Normal Usage
15227,306,2023-09-04,September,2023,7.86,18,5G,High Usage
15228,230,2022-06-22,June,2022,5.28,174,5G,Normal Usage
15229,475,2022-01-17,January,2022,1.30,105,4G,Normal Usage
15230,308,2022-02-25,February,2022,0.86,288,4G,Normal Usage
15231,161,2022-08-14,August,2022,0.67,247,4G,Normal Usage
15232,1,2023-07-12,July,2023,1.90,141,4G,Normal Usage
15233,236,2022-03-08,March,2022,0.30,297,4G,Normal Usage
15234,437,2022-07-16,July,2022,1.99,192,4G,Normal Usage
15235,188,2023-10-16,October,2023,0.00,290,4G,Normal Usage
15236,418,2024-04-14,April,2024,0.98,207,4G,Normal Usage
15237,4,2022-01-23,January,2022,0.62,247,4G,Normal Usage
15238,401,2023-08-29,August,2023,8.87,141,4G,High Usage
15239,132,2024-01-24,January,2024,3.25,221,4G,Normal Usage
15240,427,2022-08-25,August,2022,1.08,224,4G,Normal Usage
15241,218,2023-07-20,July,2023,0.24,183,4G,Normal Usage
15242,260,2022-05-18,May,2022,1.82,187,4G,Normal Usage
15243,1,2023-04-18,April,2023,0.60,112,4G,Normal Usage
15244,71,2024-04-24,April,2024,1.92,180,4G,Normal Usage
15245,478,2024-02-23,February,2024,4.51,198,5G,Normal Usage
15246,178,2023-07-07,July,2023,2.39,69,4G,Normal Usage
15247,457,2023-09-02,September,2023,2.51,85,4G,Normal Usage
15248,189,2023-11-26,November,2023,1.95,38,4G,Normal Usage
15249,291,2023-10-02,October,2023,6.55,130,4G,High Usage
15250,8,2022-08-17,August,2022,6.72,9,5G,High Usage
15251,253,2022-11-13,November,2022,1.80,2,4G,Normal Usage
15252,408,2023-08-21,August,2023,0.91,149,4G,Normal Usage
15253,467,2024-02-07,February,2024,1.54,66,4G,Normal Usage
15254,292,2023-12-22,December,2023,0.52,192,4G,Normal Usage
15255,434,2023-12-28,December,2023,2.53,96,4G,Normal Usage
15256,244,2024-06-04,June,2024,1.73,18,4G,Normal Usage
15257,123,2023-09-04,September,2023,0.27,97,4G,Normal Usage
15258,299,2023-07-15,July,2023,0.55,56,4G,Normal Usage
15259,283,2022-07-20,July,2022,1.63,106,4G,Normal Usage
15260,32,2022-09-15,September,2022,5.46,87,5G,Normal Usage
15261,334,2023-04-25,April,2023,2.09,140,4G,Normal Usage
15262,377,2024-06-06,June,2024,2.86,143,4G,Normal Usage
15263,146,2022-06-27,June,2022,1.04,51,4G,Normal Usage
15264,156,2024-01-27,January,2024,2.12,211,4G,Normal Usage
15265,413,2022-05-03,May,2022,1.48,40,5G,Normal Usage
15266,16,2022-12-08,December,2022,2.69,90,4G,Normal Usage
15267,355,2022-06-20,June,2022,0.13,38,4G,Normal Usage
15268,47,2024-04-24,April,2024,1.70,12,4G,Normal Usage
15269,251,2023-10-10,October,2023,0.88,95,4G,Normal Usage
15270,187,2022-02-28,February,2022,0.99,108,4G,Normal Usage
15271,31,2023-12-06,December,2023,8.11,103,5G,High Usage
15272,260,2023-04-10,April,2023,0.50,230,5G,Normal Usage
15273,421,2024-02-19,February,2024,0.93,42,4G,Normal Usage
15274,17,2022-09-17,September,2022,1.78,208,5G,Normal Usage
15275,39,2023-01-08,January,2023,4.97,87,4G,Normal Usage
15276,304,2022-04-05,April,2022,1.35,92,5G,Normal Usage
15277,430,2022-05-05,May,2022,3.41,173,5G,Normal Usage
15278,474,2022-02-10,February,2022,4.85,125,4G,Normal Usage
15279,432,2024-06-09,June,2024,0.93,108,4G,Normal Usage
15280,39,2022-09-11,September,2022,1.25,46,5G,Normal Usage
15281,489,2022-01-07,January,2022,1.10,213,4G,Normal Usage
15282,132,2023-04-16,April,2023,4.47,91,4G,Normal Usage
15283,30,2023-12-29,December,2023,0.11,180,4G,Normal Usage
15284,158,2023-05-26,May,2023,0.92,40,5G,Normal Usage
15285,278,2023-08-04,August,2023,2.84,258,5G,Normal Usage
15286,203,2022-03-10,March,2022,2.08,120,4G,Normal Usage
15287,66,2022-03-22,March,2022,1.43,76,5G,Normal Usage
15288,108,2023-06-26,June,2023,1.94,94,4G,Normal Usage
15289,268,2023-08-08,August,2023,0.55,268,5G,Normal Usage
15290,222,2022-09-19,September,2022,1.41,17,4G,Normal Usage
